,Code département,département,Inscrits,Votants,Blancs et nuls,Exprimés,year,election_round,election
15188,87,HAUTE-VIENNE,66354,55272,3554,51718,2002,t2,presidential
15189,87,HAUTE-VIENNE,69979,58615,3915,54700,2002,t2,presidential
15190,88,VOSGES,75212,60089,3586,56503,2002,t2,presidential
15191,88,VOSGES,73240,58039,3986,54053,2002,t2,presidential
15192,88,VOSGES,65974,54412,3259,51153,2002,t2,presidential
15193,88,VOSGES,68736,56139,3982,52157,2002,t2,presidential
15194,89,YONNE,75738,61743,3397,58346,2002,t2,presidential
15195,89,YONNE,72403,58161,3576,54585,2002,t2,presidential
15196,89,YONNE,87417,70342,3805,66537,2002,t2,presidential
15197,90,TERRITOIRE DE BELFORT,43770,35726,2517,33209,2002,t2,presidential
15198,90,TERRITOIRE DE BELFORT,45862,37401,2810,34591,2002,t2,presidential
15199,91,ESSONNE,59920,47179,2095,45084,2002,t2,presidential
15200,91,ESSONNE,75536,61839,3010,58829,2002,t2,presidential
15201,91,ESSONNE,86375,71139,3367,67772,2002,t2,presidential
15202,91,ESSONNE,76314,62871,2707,60164,2002,t2,presidential
15203,91,ESSONNE,60568,50758,1750,49008,2002,t2,presidential
15204,91,ESSONNE,67311,54674,2165,52509,2002,t2,presidential
15205,91,ESSONNE,65211,52481,2279,50202,2002,t2,presidential
15206,91,ESSONNE,67957,54054,2308,51746,2002,t2,presidential
15207,91,ESSONNE,68283,54773,2351,52422,2002,t2,presidential
15208,91,ESSONNE,54323,42535,1880,40655,2002,t2,presidential
15209,92,HAUTS-DE-SEINE,52897,39400,1594,37806,2002,t2,presidential
15210,92,HAUTS-DE-SEINE,52031,42516,1355,41161,2002,t2,presidential
15211,92,HAUTS-DE-SEINE,69052,56234,1764,54470,2002,t2,presidential
15212,92,HAUTS-DE-SEINE,59691,46766,1683,45083,2002,t2,presidential
15213,92,HAUTS-DE-SEINE,58114,47131,1542,45589,2002,t2,presidential
15214,92,HAUTS-DE-SEINE,58032,48462,1238,47224,2002,t2,presidential
15215,92,HAUTS-DE-SEINE,77815,61957,1770,60187,2002,t2,presidential
15216,92,HAUTS-DE-SEINE,62364,51127,1473,49654,2002,t2,presidential
15217,92,HAUTS-DE-SEINE,52692,43153,953,42200,2002,t2,presidential
15218,92,HAUTS-DE-SEINE,56298,46641,1556,45085,2002,t2,presidential
15219,92,HAUTS-DE-SEINE,59143,46178,1769,44409,2002,t2,presidential
15220,92,HAUTS-DE-SEINE,77857,62493,2183,60310,2002,t2,presidential
15221,92,HAUTS-DE-SEINE,77996,65938,2170,63768,2002,t2,presidential
15222,93,SEINE-SAINT-DENIS,42494,31409,1189,30220,2002,t2,presidential
15223,93,SEINE-SAINT-DENIS,44274,32443,1282,31161,2002,t2,presidential
15224,93,SEINE-SAINT-DENIS,40075,29896,1132,28764,2002,t2,presidential
15225,93,SEINE-SAINT-DENIS,41418,30180,1284,28896,2002,t2,presidential
15226,93,SEINE-SAINT-DENIS,47604,35339,1509,33830,2002,t2,presidential
15227,93,SEINE-SAINT-DENIS,52658,41012,1599,39413,2002,t2,presidential
15228,93,SEINE-SAINT-DENIS,43876,32708,1292,31416,2002,t2,presidential
15229,93,SEINE-SAINT-DENIS,55648,43876,1909,41967,2002,t2,presidential
15230,93,SEINE-SAINT-DENIS,48366,37522,1675,35847,2002,t2,presidential
15231,93,SEINE-SAINT-DENIS,47129,36400,1445,34955,2002,t2,presidential
15232,93,SEINE-SAINT-DENIS,51305,39863,1794,38069,2002,t2,presidential
15233,93,SEINE-SAINT-DENIS,55820,44118,1815,42303,2002,t2,presidential
15234,93,SEINE-SAINT-DENIS,60190,48303,1955,46348,2002,t2,presidential
15235,94,VAL-DE-MARNE,50183,41707,1416,40291,2002,t2,presidential
15236,94,VAL-DE-MARNE,57860,45864,1764,44100,2002,t2,presidential
15237,94,VAL-DE-MARNE,62476,49841,2160,47681,2002,t2,presidential
15238,94,VAL-DE-MARNE,63871,52157,1971,50186,2002,t2,presidential
15239,94,VAL-DE-MARNE,56651,44393,1642,42751,2002,t2,presidential
15240,94,VAL-DE-MARNE,68809,55311,1760,53551,2002,t2,presidential
15241,94,VAL-DE-MARNE,52680,42917,1397,41520,2002,t2,presidential
15242,94,VAL-DE-MARNE,54376,44361,1584,42777,2002,t2,presidential
15243,94,VAL-DE-MARNE,46316,35558,1439,34119,2002,t2,presidential
15244,94,VAL-DE-MARNE,53793,41815,1675,40140,2002,t2,presidential
15245,94,VAL-DE-MARNE,51187,39665,1617,38048,2002,t2,presidential
15246,94,VAL-DE-MARNE,58870,46567,1724,44843,2002,t2,presidential
15247,95,VAL-D'OISE,69682,57405,2700,54705,2002,t2,presidential
15248,95,VAL-D'OISE,98209,80458,3346,77112,2002,t2,presidential
15249,95,VAL-D'OISE,75574,60411,2629,57782,2002,t2,presidential
15250,95,VAL-D'OISE,68572,53900,2304,51596,2002,t2,presidential
15251,95,VAL-D'OISE,55459,42571,1933,40638,2002,t2,presidential
15252,95,VAL-D'OISE,63276,50566,1855,48711,2002,t2,presidential
15253,95,VAL-D'OISE,72742,59141,2253,56888,2002,t2,presidential
15254,95,VAL-D'OISE,42902,32906,1245,31661,2002,t2,presidential
15255,95,VAL-D'OISE,57785,45921,2119,43802,2002,t2,presidential
15256,971,GUADELOUPE,61403,22086,1778,20308,2002,t2,presidential
15257,971,GUADELOUPE,80215,28914,1985,26929,2002,t2,presidential
15258,971,GUADELOUPE,73314,29382,2207,27175,2002,t2,presidential
15259,971,GUADELOUPE,66610,29055,1540,27515,2002,t2,presidential
15260,972,MARTINIQUE,57277,27432,1618,25814,2002,t2,presidential
15261,972,MARTINIQUE,58878,27271,1657,25614,2002,t2,presidential
15262,972,MARTINIQUE,55671,25349,1673,23676,2002,t2,presidential
15263,972,MARTINIQUE,94703,40321,2510,37811,2002,t2,presidential
15264,973,GUYANE,19558,8282,462,7820,2002,t2,presidential
15265,973,GUYANE,32232,15057,735,14322,2002,t2,presidential
15266,974,LA REUNION,71249,49896,2009,47887,2002,t2,presidential
15267,974,LA REUNION,91719,66884,2577,64307,2002,t2,presidential
15268,974,LA REUNION,106603,81562,3943,77619,2002,t2,presidential
15269,974,LA REUNION,80170,57511,2823,54688,2002,t2,presidential
15270,974,LA REUNION,86965,60678,2675,58003,2002,t2,presidential
15271,975,SAINT-PIERRE-ET-MIQUELON,4813,3324,125,3199,2002,t2,presidential
15272,985,MAYOTTE,52189,21386,1171,20215,2002,t2,presidential
15273,986,WALLIS ET FUTUNA,9348,6350,81,6269,2002,t2,presidential
15274,987,POLYNESIE FRANCAISE,149782,83095,2885,80210,2002,t2,presidential
15275,988,NOUVELLE-CALEDONIE,126969,64204,2263,61941,2002,t2,presidential
15276,1,AIN,79024,65819,4142,61677,2012,t2,presidential
15277,1,AIN,86845,73070,4075,68995,2012,t2,presidential
15278,1,AIN,69858,56868,3145,53723,2012,t2,presidential
15279,1,AIN,84501,70893,4253,66640,2012,t2,presidential
15280,1,AIN,73638,59937,3898,56039,2012,t2,presidential
15281,2,AISNE,72627,58568,3893,54675,2012,t2,presidential
15282,2,AISNE,73203,59401,3964,55437,2012,t2,presidential
15283,2,AISNE,70334,56747,4048,52699,2012,t2,presidential
15284,2,AISNE,78930,61692,4174,57518,2012,t2,presidential
15285,2,AISNE,80979,65668,4977,60691,2012,t2,presidential
15286,3,ALLIER,90368,75013,5129,69884,2012,t2,presidential
15287,3,ALLIER,86773,70671,5051,65620,2012,t2,presidential
15288,3,ALLIER,79070,65448,4744,60704,2012,t2,presidential
15289,4,ALPES-DE-HAUTE-PROVENCE,60587,50916,3477,47439,2012,t2,presidential
15290,4,ALPES-DE-HAUTE-PROVENCE,63308,52665,3162,49503,2012,t2,presidential
15291,5,HAUTES-ALPES,56096,46868,3258,43610,2012,t2,presidential
15292,5,HAUTES-ALPES,50779,42537,2767,39770,2012,t2,presidential
15293,6,ALPES-MARITIMES,82281,64260,3067,61193,2012,t2,presidential
15294,6,ALPES-MARITIMES,82291,67186,3802,63384,2012,t2,presidential
15295,6,ALPES-MARITIMES,87345,69339,3539,65800,2012,t2,presidential
15296,6,ALPES-MARITIMES,84818,67991,3728,64263,2012,t2,presidential
15297,6,ALPES-MARITIMES,85309,69361,3601,65760,2012,t2,presidential
15298,6,ALPES-MARITIMES,76080,61226,3187,58039,2012,t2,presidential
15299,6,ALPES-MARITIMES,89528,73206,3415,69791,2012,t2,presidential
15300,6,ALPES-MARITIMES,80643,64382,2875,61507,2012,t2,presidential
15301,6,ALPES-MARITIMES,77198,62288,2853,59435,2012,t2,presidential
15302,7,ARDECHE,76605,63540,4533,59007,2012,t2,presidential
15303,7,ARDECHE,90753,76481,5219,71262,2012,t2,presidential
15304,7,ARDECHE,75993,63909,4223,59686,2012,t2,presidential
15305,8,ARDENNES,73133,58614,4026,54588,2012,t2,presidential
15306,8,ARDENNES,64916,50376,3180,47196,2012,t2,presidential
15307,8,ARDENNES,58554,47071,3102,43969,2012,t2,presidential
15308,9,ARIEGE,56626,47889,3020,44869,2012,t2,presidential
15309,9,ARIEGE,59731,50444,3395,47049,2012,t2,presidential
15310,10,AUBE,64632,52943,3893,49050,2012,t2,presidential
15311,10,AUBE,72858,59774,3943,55831,2012,t2,presidential
15312,10,AUBE,66095,52458,3577,48881,2012,t2,presidential
15313,11,AUDE,92766,78042,5444,72598,2012,t2,presidential
15314,11,AUDE,83594,68385,4880,63505,2012,t2,presidential
15315,11,AUDE,87638,74271,5223,69048,2012,t2,presidential
15316,12,AVEYRON,75552,65006,3915,61091,2012,t2,presidential
15317,12,AVEYRON,70767,60355,3805,56550,2012,t2,presidential
15318,12,AVEYRON,71970,61819,4352,57467,2012,t2,presidential
15319,13,BOUCHES-DU-RHONE,73789,59895,3182,56713,2012,t2,presidential
15320,13,BOUCHES-DU-RHONE,77339,63700,2499,61201,2012,t2,presidential
15321,13,BOUCHES-DU-RHONE,70248,55257,2893,52364,2012,t2,presidential
15322,13,BOUCHES-DU-RHONE,58646,44470,1639,42831,2012,t2,presidential
15323,13,BOUCHES-DU-RHONE,68657,54808,2493,52315,2012,t2,presidential
15324,13,BOUCHES-DU-RHONE,72477,58336,2886,55450,2012,t2,presidential
15325,13,BOUCHES-DU-RHONE,62965,46509,2116,44393,2012,t2,presidential
15326,13,BOUCHES-DU-RHONE,92872,76097,4665,71432,2012,t2,presidential
15327,13,BOUCHES-DU-RHONE,92577,76008,4201,71807,2012,t2,presidential
15328,13,BOUCHES-DU-RHONE,100122,83371,4818,78553,2012,t2,presidential
15329,13,BOUCHES-DU-RHONE,85249,68777,3368,65409,2012,t2,presidential
15330,13,BOUCHES-DU-RHONE,88788,72043,4472,67571,2012,t2,presidential
15331,13,BOUCHES-DU-RHONE,90480,73634,4952,68682,2012,t2,presidential
15332,13,BOUCHES-DU-RHONE,93842,77277,3684,73593,2012,t2,presidential
15333,13,BOUCHES-DU-RHONE,98178,81854,4970,76884,2012,t2,presidential
15334,13,BOUCHES-DU-RHONE,88526,71941,4783,67158,2012,t2,presidential
15335,14,CALVADOS,70213,58558,2829,55729,2012,t2,presidential
15336,14,CALVADOS,67015,55191,2870,52321,2012,t2,presidential
15337,14,CALVADOS,78403,64346,3938,60408,2012,t2,presidential
15338,14,CALVADOS,97736,81113,4124,76989,2012,t2,presidential
15339,14,CALVADOS,86339,72756,3897,68859,2012,t2,presidential
15340,14,CALVADOS,90974,77519,4877,72642,2012,t2,presidential
15341,15,CANTAL,64461,54535,3289,51246,2012,t2,presidential
15342,15,CANTAL,56470,47318,2924,44394,2012,t2,presidential
15343,16,CHARENTE,84013,67572,4013,63559,2012,t2,presidential
15344,16,CHARENTE,84808,69679,4566,65113,2012,t2,presidential
15345,16,CHARENTE,91907,77346,5270,72076,2012,t2,presidential
15346,17,CHARENTE-MARITIME,98830,81136,3844,77292,2012,t2,presidential
15347,17,CHARENTE-MARITIME,97505,80434,4734,75700,2012,t2,presidential
15348,17,CHARENTE-MARITIME,81936,66746,4262,62484,2012,t2,presidential
15349,17,CHARENTE-MARITIME,87771,72529,4981,67548,2012,t2,presidential
15350,17,CHARENTE-MARITIME,105982,87863,5556,82307,2012,t2,presidential
15351,18,CHER,73758,59092,4071,55021,2012,t2,presidential
15352,18,CHER,70156,55447,3978,51469,2012,t2,presidential
15353,18,CHER,87101,70691,5365,65326,2012,t2,presidential
15354,19,CORREZE,94668,82893,4561,78332,2012,t2,presidential
15355,19,CORREZE,91953,78259,4325,73934,2012,t2,presidential
15356,2A,CORSE-DU-SUD,47907,36145,2049,34096,2012,t2,presidential
15357,2A,CORSE-DU-SUD,53767,40854,2324,38530,2012,t2,presidential
15358,2B,HAUTE-CORSE,54660,42534,2370,40164,2012,t2,presidential
15359,2B,HAUTE-CORSE,63981,48636,2478,46158,2012,t2,presidential
15360,21,COTE-D'OR,67615,57155,2671,54484,2012,t2,presidential
15361,21,COTE-D'OR,66120,54935,3173,51762,2012,t2,presidential
15362,21,COTE-D'OR,69112,57013,3377,53636,2012,t2,presidential
15363,21,COTE-D'OR,69032,57816,3862,53954,2012,t2,presidential
15364,21,COTE-D'OR,82926,69026,4369,64657,2012,t2,presidential
15365,22,COTES-D'ARMOR,89051,75041,4035,71006,2012,t2,presidential
15366,22,COTES-D'ARMOR,93736,81416,4393,77023,2012,t2,presidential
15367,22,COTES-D'ARMOR,86313,75371,4293,71078,2012,t2,presidential
15368,22,COTES-D'ARMOR,79581,68822,3793,65029,2012,t2,presidential
15369,22,COTES-D'ARMOR,102333,87824,4321,83503,2012,t2,presidential
15370,23,CREUSE,96857,80716,5540,75176,2012,t2,presidential
15371,24,DORDOGNE,74944,63829,4010,59819,2012,t2,presidential
15372,24,DORDOGNE,81096,68434,4891,63543,2012,t2,presidential
15373,24,DORDOGNE,69042,60014,4050,55964,2012,t2,presidential
15374,24,DORDOGNE,86701,75578,4613,70965,2012,t2,presidential
15375,25,DOUBS,72906,60127,3482,56645,2012,t2,presidential
15376,25,DOUBS,76233,63717,3607,60110,2012,t2,presidential
15377,25,DOUBS,65433,54220,3985,50235,2012,t2,presidential
15378,25,DOUBS,67346,54838,4301,50537,2012,t2,presidential
15379,25,DOUBS,77266,66154,3827,62327,2012,t2,presidential
15380,26,DROME,72823,59366,3254,56112,2012,t2,presidential
15381,26,DROME,87743,72006,4890,67116,2012,t2,presidential
15382,26,DROME,102570,87334,5595,81739,2012,t2,presidential
15383,26,DROME,89978,74278,4850,69428,2012,t2,presidential
15384,27,EURE,85314,68389,4286,64103,2012,t2,presidential
15385,27,EURE,76963,63543,4243,59300,2012,t2,presidential
15386,27,EURE,81678,67561,4306,63255,2012,t2,presidential
15387,27,EURE,86662,70108,4542,65566,2012,t2,presidential
15388,27,EURE,87188,70671,4619,66052,2012,t2,presidential
15389,28,EURE-ET-LOIR,87335,71445,4068,67377,2012,t2,presidential
15390,28,EURE-ET-LOIR,71954,57193,3306,53887,2012,t2,presidential
15391,28,EURE-ET-LOIR,71238,57719,3681,54038,2012,t2,presidential
15392,28,EURE-ET-LOIR,67235,55654,3828,51826,2012,t2,presidential
15393,29,FINISTERE,85821,74066,3757,70309,2012,t2,presidential
15394,29,FINISTERE,77981,62372,3020,59352,2012,t2,presidential
15395,29,FINISTERE,86191,73332,3630,69702,2012,t2,presidential
15396,29,FINISTERE,82111,70255,3254,67001,2012,t2,presidential
15397,29,FINISTERE,91053,78201,3778,74423,2012,t2,presidential
15398,29,FINISTERE,89302,76182,3985,72197,2012,t2,presidential
15399,29,FINISTERE,79740,67453,3721,63732,2012,t2,presidential
15400,29,FINISTERE,84304,70765,4210,66555,2012,t2,presidential
15401,30,GARD,83308,67281,3935,63346,2012,t2,presidential
15402,30,GARD,82313,69031,4640,64391,2012,t2,presidential
15403,30,GARD,88777,74216,5001,69215,2012,t2,presidential
15404,30,GARD,87655,73083,5503,67580,2012,t2,presidential
15405,30,GARD,93381,78085,5420,72665,2012,t2,presidential
15406,30,GARD,77573,63115,3830,59285,2012,t2,presidential
15407,31,HAUTE-GARONNE,76411,60904,2816,58088,2012,t2,presidential
15408,31,HAUTE-GARONNE,94400,76911,3922,72989,2012,t2,presidential
15409,31,HAUTE-GARONNE,73090,60368,2693,57675,2012,t2,presidential
15410,31,HAUTE-GARONNE,66118,50903,2153,48750,2012,t2,presidential
15411,31,HAUTE-GARONNE,90241,76784,4831,71953,2012,t2,presidential
15412,31,HAUTE-GARONNE,103085,87065,4988,82077,2012,t2,presidential
15413,31,HAUTE-GARONNE,92460,78243,4990,73253,2012,t2,presidential
15414,31,HAUTE-GARONNE,84928,70872,4990,65882,2012,t2,presidential
15415,31,HAUTE-GARONNE,76394,60798,3071,57727,2012,t2,presidential
15416,31,HAUTE-GARONNE,88317,77468,4401,73067,2012,t2,presidential
15417,32,GERS,73631,63408,4118,59290,2012,t2,presidential
15418,32,GERS,70144,60464,3926,56538,2012,t2,presidential
15419,33,GIRONDE,85985,70597,3195,67402,2012,t2,presidential
15420,33,GIRONDE,62199,49905,1965,47940,2012,t2,presidential
15421,33,GIRONDE,74202,60566,3068,57498,2012,t2,presidential
15422,33,GIRONDE,86608,69768,4065,65703,2012,t2,presidential
15423,33,GIRONDE,102425,85891,5467,80424,2012,t2,presidential
15424,33,GIRONDE,95142,80863,4326,76537,2012,t2,presidential
15425,33,GIRONDE,72630,61523,3172,58351,2012,t2,presidential
15426,33,GIRONDE,97836,82284,4539,77745,2012,t2,presidential
15427,33,GIRONDE,85602,73600,4696,68904,2012,t2,presidential
15428,33,GIRONDE,78491,65794,4383,61411,2012,t2,presidential
15429,33,GIRONDE,88103,73003,5432,67571,2012,t2,presidential
15430,33,GIRONDE,78577,67345,4331,63014,2012,t2,presidential
15431,34,HERAULT,79066,64652,3709,60943,2012,t2,presidential
15432,34,HERAULT,58298,44991,1769,43222,2012,t2,presidential
15433,34,HERAULT,77209,65298,3593,61705,2012,t2,presidential
15434,34,HERAULT,103151,86646,5571,81075,2012,t2,presidential
15435,34,HERAULT,90857,75457,5205,70252,2012,t2,presidential
15436,34,HERAULT,86125,69835,4486,65349,2012,t2,presidential
15437,34,HERAULT,95953,79376,4905,74471,2012,t2,presidential
15438,34,HERAULT,80625,66301,4112,62189,2012,t2,presidential
15439,34,HERAULT,75525,62157,3701,58456,2012,t2,presidential
15440,35,ILLE-ET-VILAINE,87058,72106,3320,68786,2012,t2,presidential
15441,35,ILLE-ET-VILAINE,86864,74634,3353,71281,2012,t2,presidential
15442,35,ILLE-ET-VILAINE,81381,69994,3715,66279,2012,t2,presidential
15443,35,ILLE-ET-VILAINE,85025,72266,4156,68110,2012,t2,presidential
15444,35,ILLE-ET-VILAINE,97365,83181,4866,78315,2012,t2,presidential
15445,35,ILLE-ET-VILAINE,85283,72498,4336,68162,2012,t2,presidential
15446,35,ILLE-ET-VILAINE,95244,78266,4128,74138,2012,t2,presidential
15447,35,ILLE-ET-VILAINE,78874,65629,2668,62961,2012,t2,presidential
15448,36,INDRE,82219,66159,4560,61599,2012,t2,presidential
15449,36,INDRE,91553,76543,5883,70660,2012,t2,presidential
15450,37,INDRE-ET-LOIRE,65517,51630,2410,49220,2012,t2,presidential
15451,37,INDRE-ET-LOIRE,84336,71013,4408,66605,2012,t2,presidential
15452,37,INDRE-ET-LOIRE,94454,79279,4637,74642,2012,t2,presidential
15453,37,INDRE-ET-LOIRE,88201,73073,4361,68712,2012,t2,presidential
15454,37,INDRE-ET-LOIRE,80427,67344,3856,63488,2012,t2,presidential
15455,38,ISERE,80612,66545,2570,63975,2012,t2,presidential
15456,38,ISERE,75032,61440,3048,58392,2012,t2,presidential
15457,38,ISERE,59928,47505,2090,45415,2012,t2,presidential
15458,38,ISERE,87774,72695,3887,68808,2012,t2,presidential
15459,38,ISERE,97773,81708,4577,77131,2012,t2,presidential
15460,38,ISERE,77117,62384,3700,58684,2012,t2,presidential
15461,38,ISERE,87551,72428,4956,67472,2012,t2,presidential
15462,38,ISERE,74929,61737,3816,57921,2012,t2,presidential
15463,38,ISERE,93246,76988,4873,72115,2012,t2,presidential
15464,38,ISERE,87592,70333,4369,65964,2012,t2,presidential
15465,39,JURA,65029,54095,3873,50222,2012,t2,presidential
15466,39,JURA,54923,45916,3235,42681,2012,t2,presidential
15467,39,JURA,68264,57451,4029,53422,2012,t2,presidential
15468,40,LANDES,97620,81285,5090,76195,2012,t2,presidential
15469,40,LANDES,104572,88495,4902,83593,2012,t2,presidential
15470,40,LANDES,94527,81999,5123,76876,2012,t2,presidential
15471,41,LOIR-ET-CHER,80456,65527,4057,61470,2012,t2,presidential
15472,41,LOIR-ET-CHER,80272,66206,4602,61604,2012,t2,presidential
15473,41,LOIR-ET-CHER,82391,69233,4850,64383,2012,t2,presidential
15474,42,LOIRE,67953,53891,2872,51019,2012,t2,presidential
15475,42,LOIRE,57313,44075,2258,41817,2012,t2,presidential
15476,42,LOIRE,80382,65625,4259,61366,2012,t2,presidential
15477,42,LOIRE,99050,81412,5817,75595,2012,t2,presidential
15478,42,LOIRE,101165,84558,5906,78652,2012,t2,presidential
15479,42,LOIRE,103869,86576,5882,80694,2012,t2,presidential
15480,43,HAUTE-LOIRE,95721,81062,6433,74629,2012,t2,presidential
15481,43,HAUTE-LOIRE,80307,67510,4948,62562,2012,t2,presidential
15482,44,LOIRE-ATLANTIQUE,72726,59794,2585,57209,2012,t2,presidential
15483,44,LOIRE-ATLANTIQUE,81582,66399,2626,63773,2012,t2,presidential
15484,44,LOIRE-ATLANTIQUE,89008,71714,3577,68137,2012,t2,presidential
15485,44,LOIRE-ATLANTIQUE,82729,69453,3311,66142,2012,t2,presidential
15486,44,LOIRE-ATLANTIQUE,105463,90091,4707,85384,2012,t2,presidential
15487,44,LOIRE-ATLANTIQUE,106786,90246,5397,84849,2012,t2,presidential
15488,44,LOIRE-ATLANTIQUE,102174,86245,4592,81653,2012,t2,presidential
15489,44,LOIRE-ATLANTIQUE,81006,66414,3716,62698,2012,t2,presidential
15490,44,LOIRE-ATLANTIQUE,107593,91982,5221,86761,2012,t2,presidential
15491,44,LOIRE-ATLANTIQUE,106553,92885,5114,87771,2012,t2,presidential
15492,45,LOIRET,73176,60973,3347,57626,2012,t2,presidential
15493,45,LOIRET,81907,66899,3969,62930,2012,t2,presidential
15494,45,LOIRET,71061,58917,4131,54786,2012,t2,presidential
15495,45,LOIRET,74996,59872,4203,55669,2012,t2,presidential
15496,45,LOIRET,72668,59255,4144,55111,2012,t2,presidential
15497,45,LOIRET,69162,57192,3354,53838,2012,t2,presidential
15498,46,LOT,70165,60549,3723,56826,2012,t2,presidential
15499,46,LOT,65046,56571,3554,53017,2012,t2,presidential
15500,47,LOT-ET-GARONNE,86656,73099,5042,68057,2012,t2,presidential
15501,47,LOT-ET-GARONNE,77676,65111,4829,60282,2012,t2,presidential
15502,47,LOT-ET-GARONNE,76366,64435,4345,60090,2012,t2,presidential
15503,48,LOZERE,59885,51507,3480,48027,2012,t2,presidential
15504,49,MAINE-ET-LOIRE,80852,67046,3532,63514,2012,t2,presidential
15505,49,MAINE-ET-LOIRE,87418,73413,4049,69364,2012,t2,presidential
