Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe2,Nom2,Prénom2,Nuance2,Voix2,Sexe3,Nom3,Prénom3,Nuance3,Voix3
73,SAVOIE,16,LANSLEBOURG-MONT-CENIS,2511,900,1611,61,1550,M,DEBORE,Patrick,AUT,737,F,HARS,Rozenn,UMP,813,,,,,0
73,SAVOIE,18,MONTMELIAN,10515,5834,4681,289,4392,F,SANTAIS,Béatrice,SOC,2904,M,CHAPELLE,Michel,AUT,1488,,,,,0
73,SAVOIE,21,LE-PONT-DE-BEAUVOISIN,7066,3883,3183,360,2823,M,GUIGUE,Gilbert,AUT,1882,F,DRAPEAU,Véronique,FN,941,,,,,0
73,SAVOIE,29,YENNE,5251,2238,3013,107,2906,M,PADERNOZ,René,VEC,1669,M,MICHAUD,Maurice,AUT,1237,,,,,0
73,SAVOIE,30,ALBERTVILLE-SUD,12822,7347,5475,382,5093,M,LOUBET,Pierre,SOC,3260,M,GARCIN,Jean-Marie,FN,1833,,,,,0
73,SAVOIE,31,CHAMBÉRY-SUD-OUEST,9699,6217,3482,200,3282,F,BONFILS,Colette,DVG,2149,F,TOWNLEY,Corinne,UMP,1133,,,,,0
73,SAVOIE,32,AIX-LES-BAINS-NORD-GRÉSY,12018,7015,5003,461,4542,M,CLERC,Robert,DVD,3161,M,COLLADO,Gérard,FN,1381,,,,,0
73,SAVOIE,33,LA RAVOIRE,15217,8610,6607,339,6268,M,GARDETTE,Robert,SOC,3265,M,LEOUTRE,Jean-Marc,DVD,3003,,,,,0
73,SAVOIE,35,AIX-LES-BAINS-SUD,12970,7747,5223,381,4842,M,SARZIER,Jean-Louis,DVG,2834,F,COCHET,Sylvie,UMP,2008,,,,,0
74,HAUTE SAVOIE,1,ABONDANCE,3985,1427,2558,99,2459,M,RUBIN,Nicolas,UMP,1223,M,BEL,Pascal,DVD,1236,,,,,0
74,HAUTE SAVOIE,2,ALBY-SUR-CHÉRAN,8748,4878,3870,234,3636,M,MARTIN,Jean-Claude,DVG,1848,M,BAUQUIS,Alain,M,1788,,,,,0
74,HAUTE SAVOIE,3,ANNECY-CENTRE,11043,7350,3693,201,3492,M,ASTORG,François,VEC,1649,M,RIGAUT,Jean-Luc,M-NC,1843,,,,,0
74,HAUTE SAVOIE,5,ANNEMASSE-NORD,22201,14685,7516,415,7101,M,BARDET,Raymond,M,5269,M,TOURNIER-COLLETTA,Frédéric,FN,1832,,,,,0
74,HAUTE SAVOIE,10,CLUSES,14257,8386,5871,325,5546,M,MIVEL,Jean-Louis,M,3445,M,MARTIN,Dominique,FN,2101,,,,,0
74,HAUTE SAVOIE,12,DOUVAINE,16468,10699,5769,539,5230,M,BARRAS,Olivier,UMP,2366,M,NEURY,Jean,DVD,2864,,,,,0
74,HAUTE SAVOIE,14,FAVERGES,10214,5588,4626,272,4354,M,CHAFFAROD,Luc,SOC,1601,M,LOSSERAND,Pierre,UMP,2753,,,,,0
74,HAUTE SAVOIE,15,FRANGY,5661,3115,2546,119,2427,M,RABATEL,Vincent,M,1584,M,GAUTHIER,Alain,DVD,843,,,,,0
74,HAUTE SAVOIE,16,REIGNIER,12740,7405,5335,276,5059,M,FOREL,Bruno,DVG,2529,M,SONNERAT,Maurice,DVG,2530,,,,,0
74,HAUTE SAVOIE,17,LA-ROCHE-SUR-FORON,15407,8712,6695,615,6080,M,ARCADE,Jean-Luc,UMP,1934,M,DUVERNAY,Denis,DVD,4146,,,,,0
74,HAUTE SAVOIE,19,SAINT-GERVAIS-LES-BAINS,13237,7882,5355,589,4766,M,PETIT-JEAN,Gilles,M,1759,M,PEILLEX,Jean-Marc,M,3007,,,,,0
74,HAUTE SAVOIE,21,SAINT-JULIEN-EN-GENEVOIS,21052,13698,7354,464,6890,M,VIELLIARD,Antoine,MODM,3672,M,ETALLAZ,Georges,M,3218,,,,,0
74,HAUTE SAVOIE,23,SAMOËNS,3683,1541,2142,134,2008,M,MOGENET,François,M,1106,M,GRANDCOLLOT,Jean-Jacques,DVD,902,,,,,0
74,HAUTE SAVOIE,29,ANNECY-NORD-OUEST,31931,19942,11989,771,11218,M,JEANTET,Christian,SOC,6696,M,CARBONNEL,François-Eric,UMP,4522,,,,,0
74,HAUTE SAVOIE,30,ANNECY-LE-VIEUX,30497,18300,12197,595,11602,M,LITTOZ-BARITEL,Stéphane,VEC,5442,M,DE MENTHON,Antoine,UMP,6160,,,,,0
74,HAUTE SAVOIE,34,THONON-LES-BAINS-OUEST,24915,15397,9518,662,8856,M,CONSTANTIN,Georges,SOC,4452,M,DENAIS,Jean,M,4404,,,,,0
76,SEINE MARITIME,2,AUMALE,5323,2384,2939,171,2768,M,MORELLE,Franck,DVG,904,F,LUCOT-AVRIL,Virginie,UMP,1864,,,,,0
76,SEINE MARITIME,3,BACQUEVILLE-EN-CAUX,8689,4185,4504,258,4246,M,PHILIPPE,Jean-Paul,SOC,1731,M,HAUGUEL,Martial,DVD,2515,,,,,0
76,SEINE MARITIME,4,BELLENCOMBRE,5665,2823,2842,202,2640,M,CHOMANT,Jean,DVG,1275,M,BERTRAND,Nicolas,UMP,1365,,,,,0
76,SEINE MARITIME,5,BLANGY-SUR-BRESLE,7960,3479,4481,278,4203,F,LE VERN,Marie,SOC,2499,M,QUENOT,Jean-Claude,DVD,1704,,,,,0
76,SEINE MARITIME,9,CANY-BARVILLE,7115,2826,4289,285,4004,M,THUNE,Bruno,SOC,2138,M,VIMONT,Pierre-Luc,DVD,1866,,,,,0
76,SEINE MARITIME,12,CRIQUETOT-L'ESNEVAL,11929,5410,6519,351,6168,M,AUBER,François,DVG,2926,M,LEFRANCOIS,Bertrand,DVD,3242,,,,,0
76,SEINE MARITIME,13,DARNÉTAL,19598,10171,9427,823,8604,M,PHILIPPE,Jacques-Antoine,SOC,5873,F,LALANNE DE HAUT,Elizabeth,FN,2731,,,,,0
76,SEINE MARITIME,14,DIEPPE-EST,13797,9395,4402,1215,3187,F,HUREL,Sandrine,SOC,3187,,,,,0,,,,,0
76,SEINE MARITIME,16,DUCLAIR,19507,9509,9998,759,9239,F,CANU,Pierrette,SOC,6482,M,AVENEL,Hubert,FN,2757,,,,,0
76,SEINE MARITIME,20,FAUVILLE-EN-CAUX,6384,2722,3662,166,3496,M,MAYER,Jean-François,DVG,2358,M,LEMESLE,Jean-François,DVD,1138,,,,,0
76,SEINE MARITIME,21,FÉCAMP,21400,11846,9554,429,9125,M,JEANNE,Patrick,SOC,5646,M,CROCHEMORE,Jean-Marie,DVD,3479,,,,,0
76,SEINE MARITIME,26,GRAND-COURONNE,20469,13455,7014,1674,5340,M,RANDON,Dominique,SOC,5340,,,,,0,,,,,0
76,SEINE MARITIME,30,LE HAVRE-3,15097,9779,5318,492,4826,M,HEUZE,Gérard,SOC,3176,M,FOUCHE-SAILLENFEST,Philippe,FN,1650,,,,,0
76,SEINE MARITIME,31,LE HAVRE-4,10057,6508,3549,243,3306,M,BERTRAND,Yves,RDG,1628,F,FIRMIN LE BODO,Agnès,UMP,1678,,,,,0
76,SEINE MARITIME,33,LILLEBONNE,20933,11699,9234,535,8699,M,BEAUSSART,Nicolas,SOC,4560,M,LEROUX,Philippe,DVD,4139,,,,,0
76,SEINE MARITIME,35,LONGUEVILLE-SUR-SCIE,6061,2857,3204,216,2988,M,BOULANGER,Serge,SOC,1964,F,COTTEREAU,Chantal,DVD,1024,,,,,0
76,SEINE MARITIME,36,MAROMME,16564,9013,7551,397,7154,M,LAMIRAY,David,SOC,5399,M,TABESSE,David,FN,1755,,,,,0
76,SEINE MARITIME,41,PAVILLY,22756,11852,10904,799,10105,M,MARCHAL,Pascal,SOC,6995,M,HOUSSIN,Timothée,FN,3110,,,,,0
76,SEINE MARITIME,45,ROUEN-4,5747,3313,2434,187,2247,F,DUTARTE,Caroline,SOC,1475,M,MENGUY,Edgar,UMP,772,,,,,0
76,SEINE MARITIME,46,ROUEN-5,7595,4590,3005,185,2820,F,RAMBAUD,Christine,SOC,1572,M,BURES,Jean-François,UMP,1248,,,,,0
76,SEINE MARITIME,47,ROUEN-6,12087,7017,5070,378,4692,M,DIALLO,Mamadou,SOC,3399,M,PALUTEAU,Bruno,FN,1293,,,,,0
76,SEINE MARITIME,50,SAINT-VALÉRY-EN-CAUX,7309,3772,3537,207,3330,M,HELOURY,Jacky,SOC,2047,M,LEPREUX,Alain,DVD,1283,,,,,0
76,SEINE MARITIME,52,TÔTES,9403,4388,5015,278,4737,F,BELLANGER,Noëlla,SOC,2344,F,FURON-BATAILLE,Chantal,DVD,2393,,,,,0
76,SEINE MARITIME,53,VALMONT,8490,4028,4462,234,4228,M,RAFFIER,Michel,SOC,1881,M,BAZILLE,Alain,DVD,2347,,,,,0
76,SEINE MARITIME,59,LE HAVRE-9,12733,9860,2873,837,2036,M,BARRIER,Michel,COM,2036,,,,,0,,,,,0
76,SEINE MARITIME,63,GONFREVILLE-L'ORCHER,13776,7625,6151,242,5909,M,GUEGAN,François,COM,4406,F,REY,Claude,FN,1503,,,,,0
76,SEINE MARITIME,65,MONT-SAINT-AIGNAN,20526,11752,8774,452,8322,M,LEAUTEY,Pierre,SOC,4834,F,FLAVIGNY,Catherine,UMP,3488,,,,,0
76,SEINE MARITIME,68,ROUEN-7,7170,4352,2818,343,2475,M,DELESQUE,Ludovic,SOC,1317,M,BEREGOVOY,Jean-Michel,VEC,1158,,,,,0
76,SEINE MARITIME,69,SAINT-ETIENNE-DU-ROUVRAY,14787,8092,6695,289,6406,M,WULFRANC,Hubert,COM,5007,M,GAILLARD,Jacques,FN,1399,,,,,0
76,SEINE MARITIME,70,SOTTEVILLE-LÈS-ROUEN-OUEST,13804,7815,5989,383,5606,F,PANE,Luce,SOC,4219,M,BARELLE,Romain,FN,1387,,,,,0
77,SEINE ET MARNE,5,LE-CHÂTELET-EN-BRIE,10888,6152,4736,345,4391,M,DEY,Jean,VEC,2561,M,DUCELIER,André,DVD,1830,,,,,0
77,SEINE ET MARNE,12,LA-FERTÉ-SOUS-JOUARRE,17629,9435,8194,731,7463,F,RICHARD,Marie,SOC,4175,F,BAYLE,Véronique,FN,3288,,,,,0
77,SEINE ET MARNE,14,LAGNY-SUR-MARNE,19287,12060,7227,683,6544,M,PAGNY,Patrice,AUT,3125,M,VOURIOT,Sinclair,DVD,3419,,,,,0
77,SEINE ET MARNE,15,LIZY-SUR-OURCQ,10892,5161,5731,109,5622,M,ELU,Francis,SOC,2078,M,PIEQUET,Jean-Christophe,UMP,2135,F,NICOLAI,Béatrice,FN,1409
77,SEINE ET MARNE,17,MEAUX-NORD,24791,14976,9815,1149,8666,M,MORIN,Olivier,UMP,5588,F,ARNAUTU,Marie-Christine,FN,3078,,,,,0
77,SEINE ET MARNE,19,MELUN-SUD,11779,6893,4886,672,4214,M,JULLEMIER,Denis,UMP,2855,F,LECOMTE,Nadine,FN,1359,,,,,0
77,SEINE ET MARNE,20,MONTEREAU-FAULT-YONNE,20274,11380,8894,715,8179,M,AIELLO,Léo,SOC,4549,M,ALBOUY,Jean-Marie,UMP,3630,,,,,0
77,SEINE ET MARNE,21,MORET-SUR-LOING,24256,14191,10065,770,9295,M,BENARD,Michel,SOC,4830,M,SEPTIERS,Patrick,MODM,4465,,,,,0
77,SEINE ET MARNE,22,MORMANT,15454,8619,6835,501,6334,M,CIBIER,Christian,SOC,3752,M,BRUNEAU,Alain,FN,2582,,,,,0
77,SEINE ET MARNE,24,NEMOURS,20074,11703,8371,474,7897,M,JAMET,Claude,DVG,4036,M,RODIER,Bernard,UMP,3861,,,,,0
77,SEINE ET MARNE,25,PROVINS,13301,7758,5543,373,5170,M,CAPARROY,Bertrand,SOC,3083,M,SOTTIEZ,Jean-Patrick,UMP,2087,,,,,0
77,SEINE ET MARNE,26,REBAIS,9381,5204,4177,369,3808,F,CHAIN-LARCHE,Anne,UMP,2522,M,ABERLEN,Pascal,FN,1286,,,,,0
77,SEINE ET MARNE,27,ROZAY-EN-BRIE,16742,9551,7191,643,6548,M,BARBAUX,Jean-Jacques,UMP,4191,M,ABERLEN,Stéphane,FN,2357,,,,,0
77,SEINE ET MARNE,28,TOURNAN-EN-BRIE,16521,9581,6940,444,6496,M,GAUTIER,Laurent,SOC,3338,M,GARCIA,Jean-Paul,DVD,3158,,,,,0
77,SEINE ET MARNE,29,VILLIERS-SAINT-GEORGES,5690,2799,2891,255,2636,M,FENART,Nicolas,UMP,1573,M,GAMARD,Jean-Marc,FN,1063,,,,,0
77,SEINE ET MARNE,33,ROISSY-EN-BRIE,27678,16636,11042,499,10543,M,PERRUSSOT,François,SOC,4981,M,ONETO,Jean-François,UMP,5562,,,,,0
77,SEINE ET MARNE,35,TORCY,30380,19331,11049,701,10348,M,EUDE,Gérard,SOC,7418,F,STAELENS,Martine,FN,2930,,,,,0
77,SEINE ET MARNE,36,VAIRES-SUR-MARNE,20537,12539,7998,444,7554,M,MARION,Jean-Jacques,SOC,4020,M,NOYELLES,Jean-Pierre,DVD,3534,,,,,0
77,SEINE ET MARNE,38,CHAMPS-SUR-MARNE,18849,11463,7386,435,6951,F,TALLET,Maud,COM,5084,M,STAELENS,Eric,FN,1867,,,,,0
77,SEINE ET MARNE,40,PONTAULT-COMBAULT,20241,12117,8124,532,7592,F,DELESSARD,Monique,SOC,5160,F,DOBOSZ,Jocelyne,FN,2432,,,,,0
77,SEINE ET MARNE,41,COMBS-LA-VILLE,30579,19081,11498,834,10664,M,TURBA,Didier,SOC,7313,M,DESPORT,Adrien,FN,3351,,,,,0
77,SEINE ET MARNE,42,LE MÉE-SUR-SEINE,23801,13873,9928,487,9441,M,GUERIN,Jean-Pierre,SOC,4846,M,VERNIN,Franck,M-NC,4595,,,,,0
77,SEINE ET MARNE,43,THORIGNY-SUR-MARNE,31241,19504,11737,794,10943,M,CALVET,Jean,RDG,5016,M,DE BELENET,Arnaud,UMP,5927,,,,,0
78,YVELINES,1,AUBERGENVILLE,21395,13401,7994,824,7170,M,RICHARD,Laurent,UMP,4820,F,MYRTIL,Vénussia,FN,2350,,,,,0
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,20513,13357,7156,273,6883,M,ALEXANDRE,Frédéric,SOC,2402,M,DELAPORTE,Olivier,UMP,4481,,,,,0
78,YVELINES,6,CONFLANS-SAINTE-HONORINE,23591,13366,10225,678,9547,M,ESNOL,Philippe,SOC,6754,M,RACLIN,Alain,FN,2793,,,,,0
78,YVELINES,7,GUERVILLE,13776,7983,5793,419,5374,M,BLEVIN,Pierre,SOC,2501,F,DI BERNARDO,Maryse,M,2873,,,,,0
78,YVELINES,8,HOUDAN,18343,10153,8190,675,7515,M,TETART,Jean-Marie,UMP,5640,M,PRODHOMME,Elie,FN,1875,,,,,0
78,YVELINES,10,LIMAY,27909,16593,11316,895,10421,M,SAINT-AMAUX,Jacques,COM,7050,M,CARDON,William,FN,3371,,,,,0
78,YVELINES,13,MARLY-LE-ROI,20433,12185,8248,374,7874,F,DUBOS,Sandrine,SOC,2940,M,LEQUILLER,Pierre,UMP,4934,,,,,0
78,YVELINES,15,MONTFORT-L'AMAURY,31527,17342,14185,648,13537,M,HEURTEVENT,Philippe,VEC,5756,M,PLANCHENAULT,Hervé,UMP,7781,,,,,0
78,YVELINES,17,POISSY-SUD,14138,8830,5308,292,5016,M,BERNARD,Frédérik,SOC,1972,M,OLIVE,Karl,UMP,3044,,,,,0
78,YVELINES,19,SAINT-ARNOULT-EN-YVELINES,15948,8633,7315,429,6886,M,BARTH,Jean-Louis,DVG,3973,M,PETITPREZ,Benoît,UMP,2913,,,,,0
78,YVELINES,21,SAINT-GERMAIN-EN-LAYE-SUD,18564,13022,5542,594,4948,F,PERICARD,Catherine,UMP,2430,M,PIVERT,Philippe,DVD,2518,,,,,0
78,YVELINES,23,SARTROUVILLE,28521,18204,10317,354,9963,F,PIEJUS,Sylvie,SOC,3787,M,FOND,Pierre,UMP,6176,,,,,0
78,YVELINES,27,VERSAILLES-NORD-OUEST,19091,12462,6629,719,5910,M,DE LA FAIRE,Olivier,M-NC,3124,M,DEVYS,Bertrand,UMP,2786,,,,,0
78,YVELINES,29,VERSAILLES-SUD,27426,17597,9829,808,9021,M,LE RUDULIER,Jean-Marc,UMP,3589,F,AUBERT,Marie-Hélène,DVD,5432,,,,,0
78,YVELINES,30,LE VÉSINET,22016,13431,8585,308,8277,F,LEIBIUSKY,Anne-Lise,VEC,2941,M,BEL,Jean-François,UMP,5336,,,,,0
78,YVELINES,32,LE CHESNAY,23137,14523,8614,558,8056,M,BERTHET,Jean-Louis,UMP,3837,M,BRILLAULT,Philippe,DVD,4219,,,,,0
78,YVELINES,35,LE PECQ,16970,10697,6273,341,5932,M,STOFFEL,Michel,SOC,2219,M,LEVEL,Daniel,UMP,3713,,,,,0
78,YVELINES,36,SAINT-CYR-L'ECOLE,26326,15818,10508,616,9892,M,MALLE,Jean-Philippe,SOC,5807,M,LASSERRE,Jean-Jacques,UMP,4085,,,,,0
78,YVELINES,38,PLAISIR,30580,18858,11722,625,11097,M,GOURDON,Jean-Michel,SOC,6715,F,COTE-MILLARD,Véronique,UMP,4382,,,,,0
78,YVELINES,39,ANDRÉSY,16465,9666,6799,286,6513,M,TISSIER,Joël,VEC,3827,M,RIBAULT,Hugues,UMP,2686,,,,,0
79,DEUX SEVRES,6,CELLES-SUR-BELLE,8565,4914,3651,161,3490,M,GAUTIER,Eric,SOC,2477,F,BERENGER,Sonia,UMP,1013,,,,,0
79,DEUX SEVRES,8,CHAMPDENIERS-SAINT-DENIS,4274,2038,2236,122,2114,M,FERRON,Jean-François,SOC,1378,M,JEANNOT,Philippe,M,736,,,,,0
79,DEUX SEVRES,17,MENIGOUTE,3682,1275,2407,177,2230,M,PIED,Jean-Charles,DVG,914,M,GAILLARD,Didier,M,1316,,,,,0
79,DEUX SEVRES,21,NIORT-OUEST,17520,11260,6260,303,5957,M,ZABATTA,Gérard,SOC,3767,M,BALOGE,Jérôme,UMP,2190,,,,,0
79,DEUX SEVRES,23,PRAHECQ,10770,6616,4154,227,3927,M,MATHIEU,Alain,SOC,2643,M,PLOYE,Christian,M,1284,,,,,0
79,DEUX SEVRES,26,SAINT-MAIXENT-L'ECOLE-2,6926,3473,3453,165,3288,M,LARGEAUD,Roger,SOC,1626,M,MOREAU,Léopold,UMP,1662,,,,,0
79,DEUX SEVRES,31,THOUARS-1,8563,4957,3606,155,3451,M,PINEAU,Patrice,SOC,1840,M,SINTIVE,Sylvain,M,1611,,,,,0
79,DEUX SEVRES,33,NIORT-EST,12549,8220,4329,332,3997,M,CHALLET,Rodolphe,SOC,2657,F,BEAUVAIS,Elisabeth,M,1340,,,,,0
80,SOMME,1,ABBEVILLE-NORD,13023,6965,6058,512,5546,M,MATHON,Gilbert,SOC,3873,F,CHERFI,Catherine,FN,1673,,,,,0
80,SOMME,6,ALBERT,13294,5948,7346,412,6934,M,BRUNEL,Stéphane,DVG,3514,M,COULON,Eric,M,3420,,,,,0
80,SOMME,10,AMIENS 4 (EST),15955,9610,6345,624,5721,M,PIOT,Jean-Louis,SOC,3486,M,GREMETZ,Maxime,DVG,2235,,,,,0
80,SOMME,11,AULT,8505,3476,5029,302,4727,M,BOULENGER,Raynald,SOC,2208,M,MAQUET,Emmanuel,M,2519,,,,,0
80,SOMME,16,COMBLES,3228,1218,2010,92,1918,M,PARSY,Gérard,COM,670,M,CAMUS,Dominique,M-NC,1248,,,,,0
80,SOMME,17,CONTY,7145,2914,4231,325,3906,M,LORIC,Jean-Christophe,AUT,1993,M,LACHEREZ,Guy,DVD,1913,,,,,0
80,SOMME,18,CORBIE,15837,7351,8486,462,8024,F,DEMAISON,Isabelle,SOC,4837,M,BABAUT,Alain,M-NC,3187,,,,,0
80,SOMME,21,DOULLENS,9932,4881,5051,418,4633,M,DESTRES,Pascal,SOC,2125,M,VLAEMINCK,Christian,DVD,2508,,,,,0
80,SOMME,22,GAMACHES,9669,4051,5618,722,4896,M,PECQUERY,Jacques,COM,2380,M,DESTRUEL,Daniel,SOC,2516,,,,,0
80,SOMME,27,MONTDIDIER,9062,3975,5087,170,4917,F,QUIGNON,Catherine,SOC,2290,M,HEINTZ,Jean,UMP,1218,M,DUHAMEL,Didier,FN,1409
80,SOMME,29,MOYENNEVILLE,7473,3190,4283,421,3862,M,DAVERGNE,Bernard,SOC,2617,M,MANDOSSE,Christian,FN,1245,,,,,0
80,SOMME,30,NESLE,6052,2620,3432,68,3364,M,PILOT,Paul,DVG,1767,M,DEMULE,Frédéric,M-NC,829,M,SPLINGART,Marc,FN,768
80,SOMME,36,ROISEL,5922,2441,3481,131,3350,M,BOULOGNE,Michel,SOC,2027,M,MARTIN,Jean-Michel,M,1323,,,,,0
80,SOMME,38,ROYE,9628,4300,5328,135,5193,F,LEFEVRE,Christine,SOC,2467,M,LOISIER,Georges,M,1399,M,GRENIER,François,FN,1327
80,SOMME,39,RUE,9942,4823,5119,484,4635,M,WADOUX,Jean-Louis,UMP,2588,M,FLAHAUT,Yvon,FN,2047,,,,,0
80,SOMME,42,AMIENS 5 (SUD-EST),14556,8717,5839,205,5634,M,JORON,Romain,SOC,2807,F,FOURE,Brigitte,M-NC,2827,,,,,0
80,SOMME,43,AMIENS 6 (SUD),10209,5660,4549,254,4295,F,LEPRESLE,Marion,VEC,1882,M,DE JENLIS,Hubert,UMP,2413,,,,,0
80,SOMME,44,AMIENS-7 (SUD-OUEST),11373,6939,4434,262,4172,M,TETU,Jean-Pierre,VEC,2386,M,THUILOT,Marc,UMP,1786,,,,,0
80,SOMME,46,FRIVILLE-ESCARBOTIN,9514,3923,5591,294,5297,M,VANSEVENANT,Thierry,COM,2468,M,LEFEVRE,David,M,2829,,,,,0
81,TARN,2,ALBI-CENTRE,7223,3598,3625,236,3389,M,GARCIA,Serge,DVG,2009,M,BRAULT,Olivier,AUT,1380,,,,,0
81,TARN,9,CORDES,3051,1007,2044,106,1938,M,LLONCH,François,SOC,832,M,NARBONNE,Henri,DVD,1106,,,,,0
81,TARN,13,GRAULHET,12150,5771,6379,546,5833,M,BOUSQUET,Claude,SOC,3543,M,VILMANT,Arnaud,FN,2290,,,,,0
81,TARN,14,LABRUGUIÈRE,9797,4509,5288,416,4872,M,BENOIT,Michel,SOC,3198,M,ROS,Jacques,FN,1674,,,,,0
81,TARN,16,LAUTREC,3715,1376,2339,155,2184,F,MARTINEZ,Julie,SOC,878,M,GALZIN,Christian,DVD,1306,,,,,0
81,TARN,18,LISLE-SUR-TARN,4311,1694,2617,127,2490,F,SANCHEZ,Nicole,SOC,968,F,LHERM,Maryline,AUT,1522,,,,,0
81,TARN,19,MAZAMET-NORD-EST,10782,5206,5576,484,5092,M,HENRY,Jean-Louis,SOC,2451,F,BRUGIER,Isabelle,FN,2641,,,,,0
81,TARN,26,RÉALMONT,7125,2809,4316,241,4075,M,ROGER,Jean,DVG,2495,F,BARDOU,Françoise,AUT,1580,,,,,0
81,TARN,37,ALBI-NORD-OUEST,9292,5588,3704,931,2773,M,FOISSAC,Roland,COM,2773,,,,,0,,,,,0
81,TARN,38,ALBI-SUD,9654,5217,4437,514,3923,M,ALBAREDE,Michel,RDG,2150,M,DUFOUR,Thierry,DVG,1773,,,,,0
81,TARN,42,MAZAMET-SUD-OUEST,9202,4296,4906,375,4531,M,HOULES,Didier,SOC,2837,M,PILOZ,Jean-Paul,FN,1694,,,,,0
81,TARN,45,ALBI-OUEST,7345,3491,3854,348,3506,M,VALAX,Jacques,SOC,2544,M,GIEULES,Loïc,FN,962,,,,,0
82,TARN ET GARONNE,2,BEAUMONT-DE-LOMAGNE,5002,1597,3405,130,3275,M,GUIRBAL,Odé,SOC,764,M,DEPRINCE,Jean-Luc,RDG,1452,M,DUPONT,Jean-Louis,DVD,1059
82,TARN ET GARONNE,4,CASTELSARRASIN-1,4766,2474,2292,140,2152,F,PINEL,Sylvia,RDG,727,M,BESIERS,Jean-Philippe,DVG,1425,,,,,0
82,TARN ET GARONNE,5,CAUSSADE,10718,4346,6372,365,6007,M,TABARLY,Jacques,RDG,3147,M,BONHOMME,François,DVD,2860,,,,,0
82,TARN ET GARONNE,7,GRISOLLES,11109,6017,5092,844,4248,M,MARTY,Patrick,SOC,2131,M,PARIENTE,Jean-Marc,DVG,2117,,,,,0
82,TARN ET GARONNE,8,LAFRANÇAISE,4000,1671,2329,177,2152,M,SOULHAC,Patrick,RDG,667,M,ROSET,Jacques,AUT,1485,,,,,0
82,TARN ET GARONNE,9,LAUZERTE,3662,1094,2568,84,2484,M,REY,Bernard,RDG,1175,M,AURIENTIS,Pascal,AUT,1309,,,,,0
82,TARN ET GARONNE,13,MONCLAR-DE-QUERCY,2900,1013,1887,77,1810,F,LABORIE,Marie-Laure,SOC,850,M,ALBERT,Jean-Paul,AUT,960,,,,,0
82,TARN ET GARONNE,14,MONTAIGU-DE-QUERCY,1834,593,1241,88,1153,M,LAVABRE,Jean,RDG,740,M,ALBUGUES,Michel,DVD,413,,,,,0
82,TARN ET GARONNE,15,MONTAUBAN-1,7573,3777,3796,277,3519,M,GARRIGUES,Roland,SOC,2240,M,GABACH,Alain,UMP,1279,,,,,0
82,TARN ET GARONNE,20,SAINT-ANTONIN-NOBLE-VAL,3997,2227,1770,679,1091,M,RAYNAL,Jean-Paul,RDG,1091,,,,,0,,,,,0
82,TARN ET GARONNE,26,MOISSAC-2,5775,2807,2968,209,2759,M,EMPOCIELLO,Guy-Michel,RDG,1721,F,DULAC,Marie-Claude,FN,1038,,,,,0
82,TARN ET GARONNE,30,MONTAUBAN-6,6985,3726,3259,239,3020,M,MOUCHARD,Claude,SOC,1766,M,LEVI,Pierre-Antoine,M-NC,1254,,,,,0
83,VAR,4,BESSE-SUR-ISSOLE,11045,5475,5570,502,5068,M,DENIS,Paul,UMP,3106,M,GONZALES,Cédric,FN,1962,,,,,0
83,VAR,5,BRIGNOLES,19805,10248,9557,748,8809,M,GILARDO,Claude,COM,4402,M,DISPARD,Jean-Paul,FN,4407,,,,,0
83,VAR,13,FRÉJUS,37922,20358,17564,1402,16162,M,BRUN,Elie,UMP,8416,M,RACHLINE,David,FN,7746,,,,,0
83,VAR,15,HYÈRES-EST,17652,10258,7394,608,6786,M,ROUX,Francis,DVD,4199,M,DE MAYNARD DE SAINT-MICHE,Michel,FN,2587,,,,,0
83,VAR,16,LORGUES,14280,6942,7338,598,6740,M,MARIANI,Barthélémy,SOC,3493,M,ALEMAGNA,Claude,UMP,3247,,,,,0
83,VAR,17,LE LUC,16419,8466,7953,867,7086,M,PIANETTI,Claude,UMP,4082,M,D'AUBAS DE FERROU,Georges,FN,3004,,,,,0
83,VAR,18,OLLIOULES,33614,19640,13974,1133,12841,M,BERNHARD,Ferdinand,DVD,7936,M,GENNARO,Grégory,FN,4905,,,,,0
83,VAR,19,RIANS,10351,5201,5150,234,4916,M,LOMBARD,Guy,SOC,3140,M,CHEVROT,Régis,FN,1776,,,,,0
83,VAR,21,SAINT-MAXIMIN-LA-SAINTE-BAUME,24658,13105,11553,755,10798,M,DECANIS,Alain,SOC,4415,M,LANFRANCHI,Horace,UMP,6383,,,,,0
83,VAR,22,SAINT-TROPEZ,18087,10757,7330,355,6975,M,SPADA,Alain,DVD,4784,M,MOLINA,Alexandre,FN,2191,,,,,0
83,VAR,24,LA-SEYNE-SUR-MER,24494,14715,9779,645,9134,M,MARTINENQ,Patrick,SOC,5009,M,PEREA,Gilbert,FN,4125,,,,,0
83,VAR,26,TAVERNES,4467,1984,2483,184,2299,M,REYNIER,Louis,AUT,1175,M,BACCI,Jean,UMP,1124,,,,,0
