Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11
57,MOSELLE,21,METZERVISSE,25777,9186,16591,"64,36",964,15627,M,LA VAULLEE,Jean-Pierre,SOC,6616,M,ASCHBACHER,Yves,UMP,6194,M,GADEL,Franck,FN,1892,F,JOLLAIN,Judith,COM,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,22,MOYEUVRE-GRANDE,14734,5768,8966,"60,85",348,8618,M,CORRADI,Luc,COM,3715,M,ROVIERO,Franck,SOC,2734,M,DIEDRICH,Claude,UMP,1573,M,VIZVARI,Bruno,FN,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,23,PANGE,14390,4278,10112,"70,27",408,9704,M,HERTZOG,Bernard,UMP,5034,M,GULINO,Eric,SOC,3485,M,FARAONE,Patrick,FN,843,M,MARECHAL,Jacques,COM,342,M,PETIPAS,Francis,EXD,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,24,PHALSBOURG,13138,3103,10035,"76,38",388,9647,M,REICHHELD,Patrick,DVD,2677,M,GROSSE,Jean,DVD,2638,M,DEMOULIN,Sylvain,DVG,2035,M,METZINGER,Christophe,SOC,851,M,GRANDCOLAS,Patrick,AUT,585,M,HEIDELBERGER,Anatole,DVG,416,M,HOLZMANN,Jean-Pierre,FN,379,M,MOREL,Roger,COM,66,,,,,,,,,,,,,,,
57,MOSELLE,25,RECHICOURT-LE-CHATEAU,3181,707,2474,"77,77",127,2347,M,PERRIN,André,DVD,1466,M,LAMBOTTE,Pierre,DVG,577,F,CHAPONET,Olivia,SOC,271,M,FROELIGER,Joël,COM,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,26,ROHRBACH-LES-BITCHE,12969,2955,10014,"77,21",543,9471,M,ZINTZ,Daniel,UMP,6953,F,DUFFLO,Angèle,SOC,2148,M,LEDRICH,Denis,COM,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,27,SAINT-AVOLD-1,19947,8182,11765,"58,98",526,11239,M,APPEL,André,UMP,2422,M,BOUCHER,Fabrice,DVG,2037,M,FUNFSCHILLING,Jean-Claude,DVD,1481,M,SCHMIDT,Marcel,DVD,1419,M,DENISET,Marc,SOC,1256,F,PIGEOT,Nathalie,FN,1036,M,MANTOUT,Jean-Paul,UDFD,950,F,RODERMANN,Muriel,DVG,411,F,ABEL,Béatrice,COM,227,,,,,,,,,,
57,MOSELLE,28,SARRALBE,11477,3009,8468,"73,78",427,8041,M,STAUB,Alex,UMP,5092,M,DUCHSCHER,Hubert,SOC,1709,M,BEGER,Christophe,FN,1060,M,ALBIOL,José,COM,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,31,SIERCK-LES-BAINS,8598,2231,6367,"74,05",256,6111,M,BLANCHET,Jean-Marie,UMP,3424,F,CORDEL,Martine,DVD,1397,M,VINCKEL,Lionel,SOC,868,M,BARBIER,Pascal,UDFD,300,F,KIRCH,Nicole,COM,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,32,THIONVILLE-OUEST,14562,6857,7705,"52,91",242,7463,M,MERTZ,Bertrand,SOC,3500,M,KIFFER,Gérard,UMP,3047,M,NOLLER,Philippe,COM,463,M,LE MONNIER,Roger,FN,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,33,VERNY,23544,7473,16071,"68,26",656,15415,M,FRANCOIS,Jean,UMP,9012,M,DALMARD,Franck,SOC,4032,M,GELSZINNIS,Yves,FN,1083,M,NICOLAY,Jean-Marie,EXD,741,F,LEDRICH,Patricia,COM,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,35,VIGY,11715,3157,8558,"73,05",404,8154,M,MASSON,Jean-Louis,DVD,5562,M,BAUCHAT,Alain,SOC,1871,M,LAVIGNE,Christian,COM,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,36,VOLMUNSTER,4653,760,3893,"83,67",182,3711,M,CHUDZ,Jean-Louis,UMP,1431,M,SUCK,David,M-NC,1101,M,HEMMERT,Eric,DVD,1092,M,MELI,Domenico,COM,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,39,FLORANGE,12197,6075,6122,"50,19",216,5906,M,TARILLON,Philippe,SOC,2672,M,HEYER,Alain,UMP,1570,M,KWIATKOWSKI,Jean-Paul,RDG,909,M,MONPEURT,Michel,FN,513,M,LEGLOIS,Albert,COM,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,46,METZ-4,17646,9642,8004,"45,36",341,7663,M,HETHENER,Alain,UMP,2170,M,TOULOUSE,Jean-Michel,SOC,2110,M,BERTINOTTI,Pierre,DVG,1046,M,APELLE,Philippe,DVD,753,M,GOURLOT,Thierry,FN,616,F,MASSON FRANZIL,Yvette,DVD,541,F,BORI,Danielle,COM,427,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,47,BEHREN-LES-FORBACH,20221,7690,12531,"61,97",777,11754,M,MARTIN,Jean-Bernard,SOC,3364,M,KIEFFER,Constant,DVD,2220,F,NEDELCOT,Michèle,UMP,1842,M,SCHUH,Gilbert,UDFD,1647,M,VILAIN,Eric,FN,1345,M,DEHAR,Kader,DVG,1018,F,DOPPELMANN,Catherine,COM,318,,,,,,,,,,,,,,,,,,,,
57,MOSELLE,52,THIONVILLE-EST,12506,6280,6226,"49,78",200,6026,F,RAUCH,Isabelle,SOC,2167,M,LABESSE,Harold,DVD,2114,M,GRUNWALD,Maurice,UMP,725,F,BAILLOT,Catherine,UDFD,670,F,GRONIER,Marie,COM,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,1,BRINON-SUR-BEUVRON,2268,1136,1132,"49,91",37,1095,M,SOUDAN,Michel,DVD,401,M,VIEILLARD,Emile,SOC,347,M,SEVIN,Jean-Michel,DVG,249,M,COMPIN,François,COM,55,M,CONNANT,Philippe,FN,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,3,CHATEAU-CHINON,4838,1093,3745,"77,41",235,3510,M,MALCOIFFE,Henri,SOC,2300,M,DEFOSSE,Gérard,UMP,635,M,PINELL,José,COM,353,M,BLANOT,Harold,FN,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,4,CHATILLON-EN-BAZOIS,3224,653,2571,"79,75",146,2425,M,MARTIN,Bernard,SOC,1644,M,ARRIAT,Jean-Claude,UMP,464,M,GROSMAIRE,Romain,FN,146,M,DECELLE,Yves,COM,112,F,DE THOURY,Chantal,AUT,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,5,CLAMECY,6221,4248,1973,"31,72",116,1857,M,LEBEAU,Jean-Louis,SOC,863,M,BERSON,Jérôme,UMP,411,M,LUCAZEAU,Daniel,COM,254,F,FREDERIC,Fabienne,VEC,191,M,MARTINET,Dominique,FN,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,7,COSNE-COURS-SUR-LOIRE-SUD,6852,2551,4301,"62,77",178,4123,M,VENEAU,Michel,UMP,1912,M,LABERTHE,François,SOC,1348,F,MOLINA,Isabelle,COM,474,M,ROLLAND,Thomas,FN,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,10,DORNES,3430,793,2637,"76,88",104,2533,M,HOURCABIE,Guy,DVG,1275,M,CHARLOT,Philippe,DVD,531,M,JULIEN,Régis,DVG,346,M,CHAMPAGNE,Gilbert,VEC,151,F,RUSTUEL,Madeleine,COM,120,M,FLEURY,José,FN,110,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,12,LORMES,3341,840,2501,"74,86",228,2273,M,BAZIN,Fabien,SOC,1398,M,STEPHAN,Marcel,FN,473,M,MARECHAL,Christian,COM,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,15,MOULINS-ENGILBERT,3604,780,2824,"78,36",120,2704,M,GUILLEMAIN,Jacques,DVG,1400,M,CHARMONT,François,SOC,729,M,LARGE,André,COM,272,M,BOIZOT,Jean-Michel,DVD,190,M,SOMAZZI,Stéphane,FN,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,16,NEVERS-CENTRE,6603,2884,3719,"56,32",217,3502,M,ROSTEIN,Daniel,UMP,1397,M,WARNANT,Christophe,SOC,985,F,MAZOYER,Martine,UDFD,535,M,DIOT,François,COM,299,M,TASSET,Gilles,VEC,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,17,POUGUES-LES-EAUX,8983,3295,5688,"63,32",258,5430,F,MONGIAT,Colette,SOC,2621,M,PINAUD,Jean-Paul,COM,1098,M,MINEL,Joël,DVD,819,M,BILY,Jean-Marc,FN,460,M,GONZALEZ,Julien,ECO,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,18,POUILLY-SUR-LOIRE,4770,1349,3421,"71,72",157,3264,M,MONNEROT,Hervé,UMP,2001,M,DELETANG,Jean-Pierre,COM,960,M,PARIN,Thierry,FN,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,20,SAINT-AMAND-EN-PUISAYE,3038,921,2117,"69,68",82,2035,F,DE MAURAIGE,Pascale,DVD,1198,M,REVERDY,Gilles,SOC,483,F,DUMONT,Anne-Marie,FN,210,M,FRAU,Gilbert,COM,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,21,SAINT-BENIN-D'AZY,4203,962,3241,"77,11",132,3109,M,GAUTHIER,Jean-Luc,DVD,1395,F,LEREU,Françoise,SOC,1146,M,DAGUIN,Gérard,COM,348,F,RENARD,Valérie,FN,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,22,SAINT-PIERRE-LE-MOUTIER,4944,1240,3704,"74,92",178,3526,M,BARLE,Christian,DVD,1909,M,AUBOIS,Jean,SOC,1188,M,LEGER,Alain,COM,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,26,GUERIGNY,12282,4001,8281,"67,42",449,7832,M,REUILLARD,Pascal,COM,4011,M,MARTIN,Camille,DVG,2078,M,BOUDET,Christophe,VEC,1104,F,BAS,Caroline,FN,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,31,COSNE-COURS-SUR-LOIRE-NORD,6220,2312,3908,"62,83",148,3760,M,POINSARD,Michel,SOC,1790,M,BLOIN,Denis,UMP,1316,F,COQUET,Christine,COM,369,M,PERIER,Paul,FN,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,4,AVESNES-SUR-HELPE-SUD,10425,3006,7419,"71,17",370,7049,M,ANCEAU,Jean-Jacques,DVD,4271,F,MENET,Cathy,SOC,1794,M,PAYEN,Laurent,COM,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,6,BAILLEUL-SUD-OUEST,12004,4064,7940,"66,14",249,7691,M,GILLOEN,Michel,SOC,3557,M,HALLYNCK,Dominique,UDFD,1783,M,DESCAMPS,Yannick,UMP,1611,M,THERY,François,FN,495,F,VANMERIS-CAPELLE,Jeannine,COM,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,7,LA BASSEE,19303,6898,12405,"64,26",362,12043,M,WAYMEL,Philippe,UMP,5346,F,DUHEM,Désirée,SOC,3362,M,BOCQUET,Eric,COM,2472,M,VANNESTE,Jérôme,FN,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,8,BAVAY,14242,4916,9326,"65,48",345,8981,M,JAROSZ,Jean,COM,4391,M,FREHAUT,Alain,UMP,2146,F,CAILLEUX,Francine,SOC,1058,F,CANNIE,Claudine,FN,1009,M,DAHMAJ,Youssef,VEC,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,10,BERLAIMONT,16819,6318,10501,"62,44",535,9966,M,BAUDOUX,Bernard,COM,5643,M,DUPONT,Claude,UMP,1912,F,TISON,Maryvonne,SOC,1158,M,MALAQUIN,Hervé,UDFD,737,M,GHEZAL,Mostafa,VEC,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,12,BOURBOURG,14034,3871,10163,"72,42",369,9794,M,DECOOL,Jean-Pierre,UMP,6774,M,GENS,Eric,SOC,2068,M,LESSIEUX,Roger,FN,666,M,DERACHE,Jean,COM,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,14,CAMBRAI-OUEST,28741,11258,17483,"60,83",994,16489,M,SEGARD,Jean-Jacques,DVD,8242,F,DOUAY,Brigitte,SOC,5632,M,DANCOURT,Jean-Denis,UDFD,1603,M,LOCQUET,Jean-Philippe,COM,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,18,CLARY,22246,6897,15349,69,589,14760,M,BRICOUT,Guy,DVD,9087,F,MARANDE-PODEVIN,Christiane,SOC,2876,F,DISDIER,Mélanie,FN,1759,F,LEFEBVRE,Brigitte,COM,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,21,DENAIN,31981,13258,18723,"58,54",919,17804,M,LEFEBVRE,Michel,COM,7138,M,CAULIEZ,Claude,SOC,5277,M,THOMES,Serge,FN,2048,M,RUOL,Loïc,UMP,1852,M,NOTARIANNI,Antonio,UDFD,817,M,BAHRI,Nordine,DVG,672,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,22,DOUAI-NORD,30546,12584,17962,"58,8",695,17267,M,MICHON,Jacques,COM,6400,M,ENTEM,Christian,SOC,4179,F,QUATREBOEUFS-NIKLIKOWSKI,Marie-Hélène,UMP,2783,F,CANNIE,Marie,FN,1799,F,COQUELLE,Marie-Andrée,VEC,1248,M,BENHERRAT,Mostafa,UDFD,858,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,23,DOUAI-SUD-OUEST,23884,9900,13984,"58,55",565,13419,M,POIRET,Christian,DVD,7412,F,BOUDJBIHA,Leila,SOC,2647,M,LECLERCQ,Jacques,COM,1750,M,AVENEL,Jackie,VEC,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,26,DUNKERQUE-OUEST,34578,15027,19551,"56,54",1437,18114,F,FABRE,Marie,SOC,8802,F,GABANT,Jacqueline,UMP,3500,M,LEFEVRE,Marcel,VEC,2476,F,COOLZAET,Françoise,FN,2173,M,KHARFALLAH,Fabrice,COM,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,28,HAUBOURDIN,34200,14697,19503,"57,03",582,18921,M,RONDELAERE,Daniel,SOC,8404,M,BARRET,Philippe,DVD,5418,F,MEULENAERE,Maryse,VEC,2213,M,BARON,Bertrand,FN,1655,M,HAPIOT,Jean-Pierre,COM,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,30,HAZEBROUCK-SUD,12019,3776,8243,"68,58",347,7896,F,CADART,Anne,M-NC,3005,F,POLNECQ,Françoise,SOC,2907,M,WATTEZ,Bertrand,UDFD,797,M,VERMEERSCH,Eric-Henri,FN,738,F,VEIT-TORREZ,Béatrice,COM,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,31,HONDSCHOOTE,10859,3160,7699,"70,9",771,6928,M,SCHEPMAN,Jean,SOC,6465,M,CADIX,Gérard,COM,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,34,LILLE-CENTRE,11588,6017,5571,"48,08",148,5423,F,MAHIEU,Isabelle,UMP,1882,F,FILLEUL,Martine,SOC,1694,F,BOUCHART,Christiane,VEC,890,M,LAMBIN,Frédéric,UDFD,577,M,JAKUBEK,Franck,COM,275,F,BOUYAKOUB-MEDJDOUB,Nadira,DVG,105,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,36,LILLE-NORD,20968,11040,9928,"47,35",225,9703,M,DEBUS,Jean-Claude,UMP,3626,M,DELAVAL,Olivier,SOC,2914,F,BRASSART,Laurence,VEC,1204,M,DESCAMPS,Jacques,UDFD,1057,M,TOURNEL,Guy,FN,512,M,ASCHER,Michel,COM,390,M,HORNAIN,Julien,DVG,0,,,,,,,,,,,,,,,,,,,,
59,NORD,38,LILLE-OUEST,45282,20323,24959,"55,12",605,24354,M,HENNO,Olivier,UDFD,7466,M,WAMBERGUE,Jacques-Yves,UMP,6568,F,PARRA,Hélène,SOC,5570,F,FABER,Vinciane,VEC,2169,M,FLIPPO,Jean-Luc,FN,1273,F,CARLIER,Christine,COM,969,F,GRADT,Marie-Bernadette,DVG,339,,,,,,,,,,,,,,,,,,,,
59,NORD,39,LILLE-SUD,21164,11988,9176,"43,36",322,8854,F,STANIEC-WAVRANT,Marie-Christine,SOC,3743,M,LAVENNE,Yannick,VEC,1565,M,BARRY,El-Hadj,UMP,1082,F,COOLZAET,Anne,FN,824,F,ASSAHNOUN,Djamilla,UDFD,726,M,DEMEULEMEESTER,Joseph,COM,639,F,SAHRAOUI,Ezella,DVG,275,,,,,,,,,,,,,,,,,,,,
59,NORD,42,MARCHIENNES,30392,10700,19692,"64,79",1057,18635,M,QUENNESSON,Jean-Claude,COM,9695,F,MONNET,Marie-Claude,SOC,3071,M,BRACQ,Jean-Jacques,DVG,2446,M,BERNARD,Philippe,VEC,1729,M,NAZZARI,Roger,FN,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,43,MARCOING,11704,2703,9001,"76,91",410,8591,M,DRIEUX,Didier,DVD,3808,F,DESSAINT,Colette,COM,3353,M,MACHUT,Raymond,SOC,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,44,MAUBEUGE-NORD,28076,10891,17185,"61,21",594,16591,M,PAUVROS,Rémi,SOC,7466,M,DECAGNY,Jean-Claude,DVD,2876,M,HERBEUVAL,Jean-Yves,UMP,2786,F,VANCAUWENBERGHE,Ghislaine,FN,1609,M,MAZUY,Louis,COM,711,M,ACHOUR,Nasser,VEC,494,M,ROMBEAUT,Jean-Pierre,DVD,453,M,BENDJEFFAL,Rachid,EXG,196,,,,,,,,,,,,,,,
59,NORD,46,MERVILLE,18524,6097,12427,"67,09",542,11885,F,FRUCHART,Josette,UMP,4865,M,PARENT,Jacques,SOC,3803,M,DEFEBVRE,Christian,UDFD,1660,M,DENIS,Nicolas,FN,1006,F,CHOLLET,Christine,COM,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,47,ORCHIES,18486,5849,12637,"68,36",533,12104,M,DETAVERNIER,Jean-Luc,UMP,6493,M,GRUSZCZYNSKI,Daniel,SOC,3283,F,SAVARY,Nadine,COM,1398,M,CLAY,Jean-Claude,FN,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,49,LE-QUESNOY-EST,8867,2132,6735,"75,96",346,6389,M,MANESSE,Michel,SOC,2378,M,LEFEBVRE,Denis,DVD,2167,M,FACQ,Guy,COM,965,M,DEROISSART,Jean,UDFD,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,50,LE-QUESNOY-OUEST,9723,2515,7208,"74,13",336,6872,M,LOCOCHE,René,DVD,3849,F,DEFONTAINE,Christiane,SOC,1525,M,KINGET,Benoît,UDFD,778,F,BURLION,Marie-José,COM,720,M,LESCOP,Pierre,FN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,51,LE QUESNOY SUR-DEULE,27910,11886,16024,"57,41",597,15427,M,HOUSSIN,Jacques,UMP,9015,F,PIRA,Isabelle,SOC,3949,M,LORIDANT,Alain,FN,1303,M,DELBECQUE,Christian,COM,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,53,ROUBAIX-NORD,29376,16982,12394,"42,19",509,11885,M,FAUGARET,Alain,SOC,6242,M,COURDENT,Christophe,UMP,1943,F,GODDYN,Sylvie,FN,1502,M,LAZAOUI,Christian,VEC,1441,M,DURIEZ,Jean-Marie,COM,757,F,LANGLOIS,Sylvie,EXD,0,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,54,ROUBAIX-OUEST,36346,19226,17120,"47,1",519,16601,M,HANICOTTE,Bernard,M-NC,6804,F,LANGEVIN,Francine,SOC,5630,F,PHANITHAVONG,Symanivanh,VEC,1551,M,CANNIE,Guy,FN,1066,F,ROUSSEL,Eliane,COM,858,M,VAN ENGELANDT,Luc,EXD,692,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,56,ST-AMAND-LES-EAUX-RIVE GAUCHE,14764,5154,9610,"65,09",511,9099,M,RENAUD,Eric,COM,3468,F,CABY,Rose-Marie,UMP,2877,M,BRUNEL,Jean-Pierre,DVD,1467,F,DEGRANDSART,Marie-Geneviève,SOC,1287,M,COURQUIN,Jean-Charles,FN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,57,SECLIN-SUD,29289,10370,18919,"64,59",922,17997,M,BOUSSEMART,Gérard,SOC,6101,M,DESMAZIERES,Michel,DVD,4661,M,DEBREU,Bernard,COM,3658,M,GRAS,Christophe,VEC,1984,F,LESAFFRE,Thérèse,FN,1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,60,STEENVOORDE,10696,2515,8181,"76,49",286,7895,M,GOSSET,Jean-Marc,DVD,4514,M,PLADYS,Jacques,SOC,1769,M,VAN INGHELANDT,Luc,UDFD,883,M,LEJEUNE,Didier,FN,509,F,VEIGNIE,Danielle,COM,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,63,TOURCOING-SUD,34004,17892,16112,"47,38",413,15699,F,LHERBIER,Brigitte,UMP,5930,F,BRIMONT,Maryse,SOC,4227,F,COLLOT,Anne,UDFD,2086,M,DESCAMPS,Olivier,VEC,1526,F,BONNAVE,Simone,FN,1393,M,DECANTE,Emilien,COM,537,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,64,TRELON,19507,6968,12539,"64,28",520,12019,M,PERAT,Jean-Luc,SOC,7300,F,KORAL,Elisabeth,UMP,2982,M,DURIEUX,Jean,COM,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,67,VALENCIENNES-SUD,32917,12585,20332,"61,77",937,19395,M,JESSUS,Norbert,COM,6593,M,DE  PAGNE,Laurent,SOC,5841,M,BAUDRIN,Philippe,UMP,5657,M,SLABOLEPSZY,Dominique,EXD,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,69,HAUTMONT,13351,5087,8264,"61,9",224,8040,M,WILMOTTE,Joël,UMP,5283,M,DIVINA,Frédéric,SOC,2171,M,MOULLIERE,Jacques,COM,468,M,DUTRON,Guy,EXG,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,70,MARCQ-EN-BAROEUL,36069,17472,18597,"51,56",336,18261,M,LECERF,Jean-René,UMP,11201,M,DOOGHE,Louis,SOC,2477,F,DEMOUSTIER,Christiane,UDFD,1570,F,DANJOU-LECLERCQ,Marie-Dominique,VEC,1382,M,ROELS,Raymond,COM,834,M,CHRISTIAENS,Fredy,FN,797,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,71,ANZIN,28807,12158,16649,"57,79",608,16041,M,MARISSIAUX,Jacques,SOC,5797,M,BROUILLARD,Hervé,DVD,5255,M,MARY,Dominique,COM,3095,M,RAINGEVAL,Romuald,FN,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,74,LOMME,29208,12801,16407,"56,17",558,15849,M,VICOT,Roger,SOC,5197,M,ALAPINI,Camille,UMP,3066,M,VINCKIER,Denis,UDFD,2163,F,DALEUX,Lise,VEC,1963,M,DILLIES,Eric,FN,1441,M,CATTELIN-DENU,Eric,DVD,1172,M,STAELENS,Jean-Pierre,COM,847,,,,,,,,,,,,,,,,,,,,
59,NORD,78,SECLIN-NORD,24657,9298,15359,"62,29",573,14786,M,WATTEBLED,Dany,UDFD,5880,M,WAVRANT,Francis,SOC,4360,F,DUMEZ,Françoise,COM,1673,M,DEWILDE,Jacques,FN,1479,F,VERBRUGGHE,Ginette,VEC,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,79,VILLENEUVE-D'ASCQ-SUD,19123,8153,10970,"57,37",173,10797,F,LEMPEREUR,Monique,DVG,3531,F,LAFORCE,Olfa,SOC,2457,M,CARNOIS,Christian,UDFD,1979,M,HILAIRE,Jean-François,UMP,1053,M,HUYGHE,Pierre-Jocelyn,VEC,945,F,BERTHOULOUX,Martine,COM,500,M,GOSSART,Frédéric,FN,332,,,,,,,,,,,,,,,,,,,,
60,OISE,1,ATTICHY,11764,3544,8220,"69,87",214,8006,M,DEGAUCHY,Lucien,UMP,5704,F,LECLERC-QUERSIN,Muriel,SOC,1287,F,HERBET,Sophie,COM,529,M,MOREAU,Georges-Henri,FN,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,2,AUNEUIL,11178,3321,7857,"70,29",379,7478,M,OGUEZ,Bruno,UMP,3564,M,LEFEVRE,Laurent,DVD,1345,M,MENARD,Jean-Eric,DVG,1324,M,LEBRUN,Johnny,FN,781,M,TOLLET,Gérard,COM,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,5,BETZ,7675,2587,5088,"66,29",200,4888,M,BOULLAND,Philippe,UMP,2762,M,PELLERIN,Jean,SOC,994,F,TROSZCZINSKI,Pascale,FN,648,M,CHEVALIER,Christophe,COM,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,6,BRETEUIL,8325,2237,6088,"73,13",267,5821,M,CAUWEL,Jean,UMP,4087,F,LANGLET,Alice,SOC,1258,M,HUSSET,Rodolphe,FN,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,8,CLERMONT,20811,7165,13646,"65,57",552,13094,M,VANTOMME,André,SOC,7165,M,DELCROIX,Johan,M-NC,3197,M,FOUCHARD,André,FN,1499,F,PLEUCHOT,Martine,COM,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,9,COMPIEGNE-NORD,20016,8231,11785,"58,88",356,11429,M,DE VALROGER,Eric,UMP,5799,F,COCHET,Nelly,SOC,2816,M,DELASALLE,Amaury,UDFD,1154,M,PORTET,Cyril,FN,852,F,FEDASZ,Elisabeth,COM,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
