Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe2,Nom2,Prénom2,Nuance2,Voix2,Sexe3,Nom3,Prénom3,Nuance3,Voix3,Sexe4,Nom4,Prénom4,Nuance4,Voix4,Sexe5,Nom5,Prénom5,Nuance5,Voix5,Sexe6,Nom6,Prénom6,Nuance6,Voix6,Sexe7,Nom7,Prénom7,Nuance7,Voix7,Sexe8,Nom8,Prénom8,Nuance8,Voix8,Sexe9,Nom9,Prénom9,Nuance9,Voix9,Sexe10,Nom10,Prénom10,Nuance10,Voix10,Sexe11,Nom11,Prénom11,Nuance11,Voix11,Sexe12,Nom12,Prénom12,Nuance12,Voix12,Sexe13,Nom13,Prénom13,Nuance13,Voix13
77,SEINE ET MARNE,28,TOURNAN-EN-BRIE,16520,9849,6671,134,6537,M,ARROUX,Alain,COM,398,M,GAUTIER,Laurent,SOC,1785,M,AGA,Ethem,VEC,767,M,GARCIA,Jean-Paul,DVD,2072,F,CLEMENT-LAUNAY,Martine,FN,1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,29,VILLIERS-SAINT-GEORGES,5690,2949,2741,83,2658,M,GUICHARD,Daniel,COM,154,M,ALBINET,Xavier,SOC,492,M,VALLEE,Thierry,MODM,135,M,FENART,Nicolas,UMP,1057,M,GAMARD,Jean-Marc,FN,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,33,ROISSY-EN-BRIE,27678,17536,10142,145,9997,M,MARTIN,Daniel,EXG,114,F,FUCHS,Sylvie,COM,1204,M,PERRUSSOT,François,SOC,2411,F,BERWICK,Filoména,VEC,790,M,ONETO,Jean-François,UMP,3943,M,LEBEGUE,Eric,FN,1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,35,TORCY,30380,21178,9202,189,9013,M,CHABANIS,Blaise,PG,515,M,EUDE,Gérard,SOC,2933,F,MOLINES,Katia,VEC,1242,M,PHAM PHU,Cuong,AUT,237,M,LOUIS,Claude,MODM,359,F,PISI,Nabia,M-NC,587,M,LAFAYE,Pierre,UMP,1434,F,STAELENS,Martine,FN,1706,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,36,VAIRES-SUR-MARNE,20536,12960,7576,135,7441,M,DARLOY,Luc,COM,714,M,MARION,Jean-Jacques,SOC,2093,M,ROLLAND,Franck,VEC,797,M,NOYELLES,Jean-Pierre,DVD,2016,F,ESPINASSE,Emilienne,FN,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,38,CHAMPS-SUR-MARNE,18849,12539,6310,108,6202,F,TALLET,Maud,COM,2194,F,GOBERT,Julie,SOC,1137,M,HULEUX,Jacques,VEC,809,M,TEBALDINI,Pierre,M-NC,837,M,STAELENS,Eric,FN,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,40,PONTAULT-COMBAULT,20241,13086,7155,160,6995,M,BLOCIER,Antoine,COM,365,F,HEUCLIN,Delphine,PG,916,F,DELESSARD,Monique,SOC,2556,M,OUMARI,Hocine,VEC,610,F,HAUER,Monique,UMP,1045,F,DOBOSZ,Jocelyne,FN,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,41,COMBS-LA-VILLE,30579,20854,9725,262,9463,M,SAGLIER,Jean-Marc,COM,272,M,ALLIOUX,Daniel,PG,431,M,TURBA,Didier,SOC,3555,F,TSEVERY,Michèle,VEC,1162,M,ALAPETITE,Gilles,UMP,1890,M,DESPORT,Adrien,FN,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,42,LE MÉE-SUR-SEINE,23800,14539,9261,159,9102,M,DELVERT,Patrick,EXG,127,F,PETIT,Catherine,COM,466,M,GUERIN,Jean-Pierre,SOC,2722,F,MONTAGNE,Odile,VEC,1160,M,VERNIN,Franck,M-NC,2968,M,CHATENET,Benoît,FN,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,43,THORIGNY-SUR-MARNE,31240,20159,11081,306,10775,M,SALKOWSKY,Gérard,COM,620,M,CALVET,Jean,RDG,2695,M,GUEGUEN,Patrick,DVG,1383,M,DE BELENET,Arnaud,UMP,3768,M,LE BLANC,Daniel,FN,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,1,AUBERGENVILLE,21395,13681,7714,180,7534,F,LAURET,Fabienne,EXG,184,M,JOURAND,David,PG,283,F,LAMANDE,Kristell,SOC,1224,M,ZERKOUN,Mohamed,VEC,748,M,RICHARD,Laurent,UMP,3019,M,SEBILEAU,Guillaume,DVD,255,F,MYRTIL,Vénussia,FN,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,3,LA-CELLE-SAINT-CLOUD,20512,13408,7104,108,6996,F,RADIX,Catherine,COM,252,M,ALEXANDRE,Frédéric,SOC,1260,M,LEVY,Gérard,VEC,946,M,DELAPORTE,Olivier,UMP,3638,M,ROUSSEL,Olivier,FN,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,6,CONFLANS-SAINTE-HONORINE,23595,14485,9110,150,8960,M,ETIENNE,Grégoire,COM,479,M,ESNOL,Philippe,SOC,3435,M,QUENET ,Christophe,VEC,1762,M,ONDET,Christophe,ECO,6,M,CAMPION,Jean-Florent,M-NC,285,M,REBORA,Jean-François,UMP,1184,M,RACLIN,Alain,FN,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,7,GUERVILLE,13776,8123,5653,125,5528,M,BRUNET,Matthieu,COM,185,M,BLEVIN,Pierre,SOC,1475,M,CHOQUIER,Bernard,VEC,620,F,DI BERNARDO,Maryse,M,1463,M,HOREN,Christophe,DVD,358,F,MATYJASIK,Leïllah Frédérika,DVD,88,M,DE CARRARA,Benoît,FN,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,8,HOUDAN,18345,10418,7927,151,7776,F,MEZIERES,Tilia,COM,286,M,CHERIOUX,Joël,SOC,1261,F,BANERJEE,Marie,VEC,966,M,TETART,Jean-Marie,UMP,3768,M,PRODHOMME,Elie,FN,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,10,LIMAY,27909,17581,10328,261,10067,M,MARTIN,Maurice,EXG,169,M,SAINT-AMAUX,Jacques,COM,4505,M,GOUY,Cédric,VEC,1058,M,COGNET,Raphaël,UMP,1956,M,GRONOFF,Robert,DVD,166,M,CARDON,William,FN,2213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,13,MARLY-LE-ROI,20433,11998,8435,112,8323,M,MERLE,Jean-Claude,COM,508,F,DUBOS,Sandrine,SOC,1265,M,CASTELLANET,Christian,VEC,1173,M,LEQUILLER,Pierre,UMP,3805,F,GOUPY-SERVANT,Véronique,DVD,544,M,REPETTO,Alain,FN,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,15,MONTFORT-L'AMAURY,31531,17742,13789,224,13565,F,LASSERRE,Catherine,PG,447,M,BOURGEOLET,Rémi,SOC,2209,M,HEURTEVENT,Philippe,VEC,2936,M,PLANCHENAULT,Hervé,UMP,5901,M,ROBERT,Boris,FN,2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,17,POISSY-SUD,14138,8962,5176,82,5094,M,MEHAY,Louis,COM,186,M,BERNARD,Frédérik,SOC,1012,F,POTHIER,Jeanne,VEC,563,M,DUPART,Michel,M-NC,424,M,OLIVE,Karl,UMP,2020,M,SMADJA,Michel,FN,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,19,SAINT-ARNOULT-EN-YVELINES,15948,9109,6839,132,6707,M,BESCO,Raymond,PG,242,M,BARTH,Jean-Louis,DVG,2123,F,MILLOT,Patricia,VEC,1086,M,BIZET,Jérémy,AUT,18,M,ANTONIOS ,Toni,MODM,133,M,FINCK,Michel,M-NC,171,M,PETITPREZ,Benoît,UMP,1685,M,VOGEL,Jean-Luc,DVD,153,M,CHEVRIER,Philippe,FN,1096,,,,,,,,,,,,,,,,,,,,
78,YVELINES,21,SAINT-GERMAIN-EN-LAYE-SUD,18565,12369,6196,87,6109,F,FRYDMAN,Nicole,PG,195,M,LEVEQUE,Pascal,SOC,988,F,POISSON,Géraldine,VEC,661,M,DARGNIES,Bertrand,M-NC,346,F,PERICARD,Catherine,UMP,1960,M,PIVERT,Philippe,DVD,1132,M,D'HALLUIN,Jérôme,FN,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,23,SARTROUVILLE,28527,18462,10065,110,9955,F,GRILLET,Sylvie,COM,933,F,PIEJUS,Sylvie,SOC,1732,M,CHIARADIA,Romain,VEC,999,M,FOND,Pierre,UMP,4981,F,LAGROUA,Marie-Françoise,FN,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,27,VERSAILLES-NORD-OUEST,19091,11468,7623,67,7556,M,CASANOVA,Antoine,COM,121,F,NICOLAS,Catherine,SOC,789,F,BOUCHET,Brigitte,VEC,743,M,CORVAISIER,Ivan,MODM,359,M,DE LA FAIRE,Olivier,M-NC,1243,M,DEVYS,Bertrand,UMP,2402,M,VALADIER,Pierre-Etienne,DVD,840,F,TOULY,Dominique,FN,1059,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,29,VERSAILLES-SUD,27426,17045,10381,138,10243,M,BATTAIS,Jean-Pierre,EXG,54,F,ARRIETA,Béatrice,COM,259,M,ROMBAUT,Michel,SOC,1562,F,COUPAS,Annie,VEC,1328,M,CHARPIGNY,Brice,AUT,377,M,BAZENET,Flavien,MODM,678,M,MERCIER,Arnaud,M-NC,407,M,LE RUDULIER,Jean-Marc,UMP,2356,F,AUBERT,Marie-Hélène,DVD,1618,M,SAURY,Philippe,DVD,183,M,DE LESTANG,François-Xavier,FN,1421,,,,,,,,,,
78,YVELINES,30,LE VÉSINET,22016,13371,8645,119,8526,M,CRET,Jean-Pierre,COM,299,F,ROGE,Frédérique,SOC,1135,F,LEIBIUSKY,Anne-Lise,VEC,1144,M,BECUE,Jean-Nicolas,M-NC,631,M,BEL,Jean-François,UMP,4300,M,BERNARD,Dominique,FN,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,32,LE CHESNAY,23140,14270,8870,100,8770,M,MASSON,Georges,COM,191,F,MOURIER,Claire,SOC,801,F,LADUREE,Laurence,VEC,727,F,DURAND-SMET,Marie,AUT,403,M,BERTHET,Jean-Louis,UMP,2762,M,BRILLAULT,Philippe,DVD,2762,M,LEMAIRE,Jean-Philippe,FN,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,35,LE PECQ,16973,10681,6292,83,6209,M,DEBORD,Dimitri,COM,164,M,STOFFEL,Michel,SOC,1110,M,LAMY,Gilles,VEC,992,M,ROCHE,Xavier,M-NC,447,M,LEVEL,Daniel,UMP,2543,M,GEFFROY,Thibault,FN,857,M,GOLLIARD,Michel,EXD,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,36,SAINT-CYR-L'ECOLE,26327,16273,10054,207,9847,F,CHAUVEAU-EUGAINNE,Estelle,COM,794,M,MALLE,Jean-Philippe,SOC,2938,F,FIAT,Françoise,VEC,1349,M,LASSERRE,Jean-Jacques,UMP,2351,M,ERASIMUS,Etienne,DVD,513,F,CANTALUPPI,Sylvia,DVD,245,M,DAIROU,Jacques,FN,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,38,PLAISIR,30579,19611,10968,215,10753,F,DUCHARNE,Tiphaine,PG,592,M,GOURDON,Jean-Michel,SOC,3546,F,MONDIN,Aminata,VEC,1455,M,TABARY,Bruno,MODM,519,F,COTE-MILLARD,Véronique,UMP,2927,M,HUET,Bernard,FN,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,39,ANDRÉSY,16466,10162,6304,92,6212,F,COUDOUX,Mouni,COM,229,F,CHATEAU,Michèle,SOC,1104,M,TISSIER,Joël,VEC,1656,M,FROT,Jean-Claude,MODM,169,M,RIBAULT,Hugues,UMP,1807,M,GAUTRY,Philippe,DVD,195,M,SIMEONI,François,FN,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,6,CELLES-SUR-BELLE,8565,4971,3594,138,3456,F,FOURNIER,Marinette,COM,194,M,GAUTIER,Eric,SOC,1961,M,BILLON,André,VEC,366,F,BERENGER,Sonia,UMP,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,7,CERIZAY,10386,5740,4646,472,4174,M,MORISSON,Jean-Claude,COM,184,M,BROSSEAU,Johnny,SOC,3372,M,DAVID,Georges,FN,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,8,CHAMPDENIERS-SAINT-DENIS,4274,1987,2287,63,2224,M,EPOULET,Gérard,COM,232,M,FERRON,Jean-François,SOC,857,M,MORIN,Joël,VEC,399,M,JEANNOT,Philippe,M,537,F,CHAUMERON,Lucie,FN,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,11,COULONGES-SUR-L'AUTIZE,7829,3945,3884,91,3793,F,GILLET-MORISSON,Françoise,COM,161,M,MARTIN,Bernard,SOC,843,M,BABOUT,Jean-Marc,VEC,369,M,BONNET,Christian,M,2068,M,LETON,Jacky,FN,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,13,LEZAY,4480,2236,2244,162,2082,F,FORTASSIN,Nathalie,COM,103,F,BODIN,Karen,PG,427,M,MAZIN,Jean-Claude,SOC,1340,F,CALLADINE,Claire-Lise,VEC,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,17,MENIGOUTE,3682,1292,2390,61,2329,M,PIED,Jean-Charles,DVG,626,M,GAMACHE,Nicolas,DVG,445,M,GAILLARD,Didier,M,1041,M,MAURIN,Philippe,FN,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,18,MONCOUTANT,8405,4190,4215,188,4027,M,ROY,Christian,DVG,1732,M,POTIRON,Jean-Louis,M,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,19,LA-MOTHE-ST-HERAY,3943,1774,2169,70,2099,F,MAZE,Valérie,COM,131,M,HERAUD,Christian,SOC,704,M,FURSTOSS,Vincent,VEC,183,M,GRIFFAULT,Jean-Pierre,UMP,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,21,NIORT-OUEST,17526,11552,5974,177,5797,M,FRANCHETEAU,Michel,COM,381,M,ZABATTA,Gérard,SOC,2443,F,CASTAING,Martine,DVG,237,M,JOURDAIN,Bernard,VEC,938,M,BALOGE,Jérôme,UMP,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,23,PRAHECQ,10768,6487,4281,156,4125,M,LAPLACE,Patrice,COM,434,M,MATHIEU,Alain,SOC,2107,M,MIGNARD,Michel,VEC,603,M,PLOYE,Christian,M,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,26,SAINT-MAIXENT-L'ECOLE-2,6926,3682,3244,84,3160,M,LEROY,Bruno,PG,133,M,LARGEAUD,Roger,SOC,986,M,BLACHON,François,VEC,309,M,MOREAU,Léopold,UMP,1301,M,CHARBONNEAU,Jean-Romée,FN,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,27,SAINT-VARENT,4237,1995,2242,89,2153,M,FORNACIARI,Bruno,COM,64,M,RETAILLEAU,Serge,DVG,768,M,AUBIN,Claude,M,1086,M,FIEVET,Michel,FN,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,28,SAUZÉ-VAUSSAIS,4175,1924,2251,125,2126,M,NAUDIER,Bertrand,COM,97,M,BARILLOT,Dorick,SOC,1167,F,PAILLAUD,Geneviève,VEC,205,M,CHARRUYER,Dominique,UMP,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,30,THÉNEZAY,3294,1625,1669,112,1557,F,SABOURIN-BENELHADJ,Muriel,SOC,335,F,LAVILLAUROY,Louise,VEC,216,M,DE TALHOUET ROY,Hervé,M,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,31,THOUARS-1,8574,5062,3512,169,3343,M,LEVINDRE,Ernest,COM,281,M,PINEAU,Patrice,SOC,1664,M,SINTIVE,Sylvain,M,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,33,NIORT-EST,12551,8383,4168,151,4017,F,ANTOINE,Christine,PG,392,M,CHALLET,Rodolphe,SOC,1333,M,DELAUNAY,Patrick,RDG,155,M,RENOUX,Joël,DVG,198,F,LEONARD,Virginie,VEC,925,F,BEAUVAIS,Elisabeth,M,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,1,ABBEVILLE-NORD,13029,7436,5593,175,5418,M,GUILLOCHON,Michel,COM,382,M,MATHON,Gilbert,SOC,2609,M,PRIGENT,Philippe,DVG,91,M,FIRMIN,Emmanuel,UMP,1071,F,CHERFI,Catherine,FN,1120,F,MERIGUET,Alexandra,EXD,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,3,ACHEUX-EN-AMIÉNOIS,5018,2065,2953,111,2842,M,NIGAUT,Jean-Paul,DVG,1635,M,GOSSELLIN,Jacques,DVD,554,M,VASSEUR,Cédric,FN,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,4,AILLY-LE-HAUT-CLOCHER,5857,2164,3693,109,3584,F,MAHON,Emilie,SOC,822,F,DOMITILE,Aline,DVG,222,M,DUBOIS,Daniel,M-NC,1910,M,WOJTYSIAK,Jean-François,FN,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,6,ALBERT,13295,6084,7211,219,6992,M,BRUNEL,Stéphane,DVG,2357,M,ONDICANA,Anthyme,DVG,269,M,COULON,Eric,M,2893,M,CELOS,Yann,FN,1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,10,AMIENS 4 (EST),15955,9680,6275,346,5929,M,FERTE,Daniel,EXG,176,F,FINET,Colette,COM,1081,M,PIOT,Jean-Louis,SOC,2157,M,GREMETZ,Maxime,DVG,1587,F,BARJOUD,Salwa,M-NC,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,11,AULT,8506,3723,4783,152,4631,M,DEFACQUE,François-Nicolas,COM,690,M,BOULENGER,Raynald,SOC,1005,M,HERLIN,Jean-Michel,DVG,160,M,MAQUET,Emmanuel,M,2062,M,RENOU,Jean,FN,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,16,COMBLES,3228,1170,2058,33,2025,M,PARSY,Gérard,COM,448,M,CHARPENTIER,Denis,DVG,35,M,CAMUS,Dominique,M-NC,915,M,SAMAIN,Didier,DVD,313,M,DUMBALA,Romain,FN,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,17,CONTY,7145,3204,3941,197,3744,M,AMARA,Youssef,SOC,332,M,DACHEUX,Pascal,RDG,707,M,LORIC,Jean-Christophe,AUT,1465,M,LACHEREZ,Guy,DVD,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,18,CORBIE,15840,7424,8416,279,8137,M,LAVOISIER,Eric,PG,353,F,DEMAISON,Isabelle,SOC,3314,M,GALLOO,Bruno,DVG,129,M,BABAUT,Alain,M-NC,2600,M,DALRUE,Patrice,FN,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,21,DOULLENS,9932,5000,4932,199,4733,M,DESTRES,Pascal,SOC,1344,F,RADENNE,Luce-Marie,DVG,218,M,VLAEMINCK,Christian,DVD,2013,M,PIOCHE,Philippe,FN,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,22,GAMACHES,9669,4028,5641,208,5433,M,PECQUERY,Jacques,COM,1787,M,DESTRUEL,Daniel,SOC,1799,M,MAILLARD,Jérôme,UMP,836,M,MOUILLARD,Denis,FN,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,26,MOLLIENS-DREUIL,8056,3560,4496,127,4369,M,STOTER,Jean-Jacques,RDG,2391,M,LABESSE,Jean-Marc,UMP,598,M,NOBLESSE,Albert,UMP,451,M,FOURDRINIER,Benjamin,FN,815,M,MAGNIER,Francis,EXD,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,27,MONTDIDIER,9075,4364,4711,167,4544,M,DONNET,Laurent,EXG,252,F,QUIGNON,Catherine,SOC,1832,M,CLABAUT,Mickael,DVG,84,M,HEINTZ,Jean,UMP,1143,M,DUHAMEL,Didier,FN,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,29,MOYENNEVILLE,7471,3370,4101,198,3903,M,DAVERGNE,Bernard,SOC,1914,M,MERLIER,Jacques,DVG,392,M,LEBORGNE,Daniel,UMP,700,M,MANDOSSE,Christian,FN,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,30,NESLE,6052,2791,3261,81,3180,M,PILOT,Paul,DVG,1588,M,DEMULE ,Frédéric,M-NC,832,M,SPLINGART,Marc,FN,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,36,ROISEL,5914,2392,3522,61,3461,M,BOULOGNE,Michel,SOC,1573,M,DECARNELLE,Pierre,DVG,157,M,BONIFACIO,Daniel,AUT,84,M,MARTIN,Jean-Michel,M,1004,M,HUGUET,Mathieu,FN,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,38,ROYE,9629,4615,5014,133,4881,F,LEFEVRE,Christine,SOC,2036,M,CARON,Patrice,DVG,208,M,LOISIER,Georges,M,1330,M,GRENIER,François,FN,1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,39,RUE,9942,5009,4933,205,4728,M,JENINEZ,Daniel,SOC,1206,F,TELLIER,Monique,DVG,188,M,WADOUX,Jean-Louis,UMP,1871,M,FLAHAUT,Yvon,FN,1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,41,VILLERS-BOCAGE,10149,4604,5545,108,5437,M,MANABLE,Christian,SOC,2818,F,BOUZIANI,Céline,DVG,163,F,BRIAULT,Francine,DVD,1241,M,COURBOIN,Hervé,FN,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,42,AMIENS 5 (SUD-EST),14556,9090,5466,187,5279,M,BEUVAIN ,Laurent,COM,505,M,JORON,Romain,SOC,1807,F,DEVAUCHELLE,Brigitte,DVG,311,F,FOURE,Brigitte,M-NC,2241,M,RIFFLART,Pascal,M-NC,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,43,AMIENS 6 (SUD),10209,5858,4351,119,4232,F,DEBEAUVAIS,Fabienne,COM,291,F,VAN HECKE,Françoise,DVG,78,F,LEPRESLE,Marion,VEC,1177,M,LAMIAUX,Jason,AUT,56,M,CLAISSE,Jean-François,M-NC,419,M,DE JENLIS,Hubert,UMP,1390,F,FACHON,Dominique,DVD,174,M,BOURGOIS,Jean-Yves,DVD,647,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,44,AMIENS-7 (SUD-OUEST),11373,7030,4343,130,4213,F,MUGNIER,Marianne,PG,299,M,ETROIT,Didier,DVG,69,M,DOUBLET,Joël,DVG,209,M,TETU,Jean-Pierre,VEC,1400,F,LAVALLARD,Nathalie,M-NC,398,M,LEITE,Anthony,M,141,M,THUILOT,Marc,UMP,926,F,SOSSON,Lydia,DVD,58,M,CHERFI,Abdelkader,FN,713,,,,,,,,,,,,,,,,,,,,
80,SOMME,46,FRIVILLE-ESCARBOTIN,9515,4077,5438,158,5280,M,VANSEVENANT,Thierry,COM,1698,F,BORTOLI,Sylvie,SOC,717,M,LEFEVRE,David,M,1927,M,DELAITTRE,Patrick,DVD,238,M,LEMESLE,Yves,FN,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,1,ALBAN,2362,732,1630,66,1564,M,BANCHET,Francis,COM,114,M,ESPITALIER,Jean-Luc,SOC,657,M,FOURNIER,Jean-Louis,DVD,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,2,ALBI-CENTRE,7223,3606,3617,70,3547,F,LESCURE,Françoise,COM,190,F,LYPRENDI,Sylvie,SOC,641,M,GARCIA,Serge,DVG,951,M,CROS,Guillaume,VEC,329,M,BRAULT,Olivier,AUT,989,M,BENOIST,Benjamin,FN,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,3,ANGLES,695,142,553,42,511,M,CAZALS,Serge,DVG,351,M,ROUANET,Gérard,AUT,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,7,CASTELNAU-DE-MONTMIRAL,3002,1290,1712,59,1653,M,RALLIERES,Yves,COM,87,M,VEZINET,Jean-Luc,PG,220,M,LAMIC,Florent,VEC,188,M,SALVADOR,Paul,AUT,886,M,CAZOT,Serge-Yves,FN,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,9,CORDES,3055,1101,1954,63,1891,M,ESPIGAT,Marc,COM,256,M,LLONCH,François,SOC,496,F,MANUEL,Catherine,VEC,262,M,NARBONNE,Henri,DVD,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,10,CUQ-TOULZA,1920,660,1260,32,1228,M,COSTADAU,Michel,COM,240,M,DELEFORGE,Stéphane,VEC,232,M,VIALA,Bernard,DVD,620,M,SCHMITT,André,FN,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
