Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4
73,MIDI-PYRENEES,81,TARN,1,57018,33243,31164,2079,"58,3",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",23316,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",7848,,,,,,,,,,
73,MIDI-PYRENEES,81,TARN,2,79814,44542,41624,2918,"55,81",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",27506,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",14118,,,,,,,,,,
73,MIDI-PYRENEES,81,TARN,3,59644,32816,30440,2376,"55,02",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",18049,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12391,,,,,,,,,,
73,MIDI-PYRENEES,81,TARN,4,81327,45827,42584,3243,"56,35",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",27667,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",14917,,,,,,,,,,
73,MIDI-PYRENEES,82,TARN-ET-GARONNE,1,82943,48369,45246,3123,"58,32",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",28867,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",16379,,,,,,,,,,
73,MIDI-PYRENEES,82,TARN-ET-GARONNE,2,85710,47795,44155,3640,"55,76",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",29022,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",15133,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,83,VAR,1,48882,24059,23513,546,"49,22",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",8268,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",10476,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,4769,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,83,VAR,2,55203,27462,26741,721,"49,75",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",10835,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",10635,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,5271,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,83,VAR,3,114231,60723,58934,1789,"53,16",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",22821,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",24134,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,11979,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,83,VAR,4,123578,63371,61495,1876,"51,28",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",21929,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",25447,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,14119,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,83,VAR,5,109967,56901,55309,1592,"51,74",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",18434,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",23542,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,13333,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,83,VAR,6,169320,89001,86282,2719,"52,56",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",36625,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",29803,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,19854,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,83,VAR,7,109003,54106,52657,1449,"49,64",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",20696,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",20775,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,11186,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,84,VAUCLUSE,1,71361,37184,36077,1107,"52,11",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",17606,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",9716,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,8755,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,84,VAUCLUSE,2,123290,68550,66099,2451,"55,6",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",30068,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",19217,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,16814,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,84,VAUCLUSE,3,98336,55413,53509,1904,"56,35",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",20618,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",17212,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,15679,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,84,VAUCLUSE,4,83400,46891,44839,2052,"56,22",SOC-autreG,MICHEL,VAUZELLE,"MICHEL VAUZELLE, NOTRE REGION RASSEMBLEE, SOLIDAIRE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",17779,UMP,THIERRY,MARIANI,"LA FRANCE CHANGE, MA REGION DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",15087,FN,JEAN-MARIE ,LE PEN,LISTE FRONT NATIONAL,11973,,,,,
52,PAYS DE LA LOIRE,85,VENDEE,1,98808,50592,47955,2637,"51,2",SOC-autreG,JACQUES,AUXIETTE,"LA GAUCHE ET L'ECOLOGIE EN ACTION, LISTE CONDUITE PAR JACQUES AUXIETTE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",25242,UMP,CHRISTOPHE,BECHU,"AGIR VRAIMENT AVEC CHRISTOPHE BECHU (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",22713,,,,,,,,,,
52,PAYS DE LA LOIRE,85,VENDEE,2,94369,50232,47326,2906,"53,23",SOC-autreG,JACQUES,AUXIETTE,"LA GAUCHE ET L'ECOLOGIE EN ACTION, LISTE CONDUITE PAR JACQUES AUXIETTE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",25745,UMP,CHRISTOPHE,BECHU,"AGIR VRAIMENT AVEC CHRISTOPHE BECHU (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",21581,,,,,,,,,,
52,PAYS DE LA LOIRE,85,VENDEE,3,110471,56959,53625,3334,"51,56",SOC-autreG,JACQUES,AUXIETTE,"LA GAUCHE ET L'ECOLOGIE EN ACTION, LISTE CONDUITE PAR JACQUES AUXIETTE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",25396,UMP,CHRISTOPHE,BECHU,"AGIR VRAIMENT AVEC CHRISTOPHE BECHU (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",28229,,,,,,,,,,
52,PAYS DE LA LOIRE,85,VENDEE,4,92232,47382,44346,3036,"51,37",SOC-autreG,JACQUES,AUXIETTE,"LA GAUCHE ET L'ECOLOGIE EN ACTION, LISTE CONDUITE PAR JACQUES AUXIETTE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",19877,UMP,CHRISTOPHE,BECHU,"AGIR VRAIMENT AVEC CHRISTOPHE BECHU (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",24469,,,,,,,,,,
52,PAYS DE LA LOIRE,85,VENDEE,5,79782,41937,39300,2637,"52,56",SOC-autreG,JACQUES,AUXIETTE,"LA GAUCHE ET L'ECOLOGIE EN ACTION, LISTE CONDUITE PAR JACQUES AUXIETTE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",20681,UMP,CHRISTOPHE,BECHU,"AGIR VRAIMENT AVEC CHRISTOPHE BECHU (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",18619,,,,,,,,,,
54,POITOU-CHARENTES,86,VIENNE,1,83820,44828,41900,2928,"53,48",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",26721,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",15179,,,,,,,,,,
54,POITOU-CHARENTES,86,VIENNE,2,73942,40178,37615,2563,"54,34",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",23645,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",13970,,,,,,,,,,
54,POITOU-CHARENTES,86,VIENNE,3,66320,38099,35751,2348,"57,45",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",21426,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",14325,,,,,,,,,,
54,POITOU-CHARENTES,86,VIENNE,4,75970,39780,37155,2625,"52,36",SOC-autreG,SEGOLENE,ROYAL,"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",21925,UMP,DOMINIQUE,BUSSEREAU,"AVEC DOMINIQUE BUSSEREAU POITOU-CHARENTES, C'EST VOUS !  (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",15230,,,,,,,,,,
74,LIMOUSIN,87,HAUTE-VIENNE,1,53003,28536,26844,1692,"53,84",COM,CHRISTIAN,AUDOUIN,"LIMOUSIN TERRE DE GAUCHE UNIS POUR LA JUSTICE SOCIALE, L'ECOLOGIE ET LA DEMOCRATIE (TETE DE LISTE PC, LISTE PC, PARTI DE GAUCHE, NOUVEAU PARTI ANTICAPITALISTE)",5038,SOC-autreG,JEAN-PAUL,DENANOT,"LIMOUSIN TERRE D'AVENIR (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",12330,UMP,RAYMOND,ARCHER,"LA FRANCE CHANGE, LE LIMOUSIN DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",9476,,,,,
74,LIMOUSIN,87,HAUTE-VIENNE,2,74028,43444,40427,3017,"58,69",COM,CHRISTIAN,AUDOUIN,"LIMOUSIN TERRE DE GAUCHE UNIS POUR LA JUSTICE SOCIALE, L'ECOLOGIE ET LA DEMOCRATIE (TETE DE LISTE PC, LISTE PC, PARTI DE GAUCHE, NOUVEAU PARTI ANTICAPITALISTE)",8280,SOC-autreG,JEAN-PAUL,DENANOT,"LIMOUSIN TERRE D'AVENIR (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",20365,UMP,RAYMOND,ARCHER,"LA FRANCE CHANGE, LE LIMOUSIN DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",11782,,,,,
74,LIMOUSIN,87,HAUTE-VIENNE,3,65458,36787,34294,2493,"56,2",COM,CHRISTIAN,AUDOUIN,"LIMOUSIN TERRE DE GAUCHE UNIS POUR LA JUSTICE SOCIALE, L'ECOLOGIE ET LA DEMOCRATIE (TETE DE LISTE PC, LISTE PC, PARTI DE GAUCHE, NOUVEAU PARTI ANTICAPITALISTE)",7359,SOC-autreG,JEAN-PAUL,DENANOT,"LIMOUSIN TERRE D'AVENIR (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",16719,UMP,RAYMOND,ARCHER,"LA FRANCE CHANGE, LE LIMOUSIN DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",10216,,,,,
74,LIMOUSIN,87,HAUTE-VIENNE,4,71223,40271,37846,2425,"56,54",COM,CHRISTIAN,AUDOUIN,"LIMOUSIN TERRE DE GAUCHE UNIS POUR LA JUSTICE SOCIALE, L'ECOLOGIE ET LA DEMOCRATIE (TETE DE LISTE PC, LISTE PC, PARTI DE GAUCHE, NOUVEAU PARTI ANTICAPITALISTE)",9254,SOC-autreG,JEAN-PAUL,DENANOT,"LIMOUSIN TERRE D'AVENIR (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",19234,UMP,RAYMOND,ARCHER,"LA FRANCE CHANGE, LE LIMOUSIN DOIT CHANGER AUSSI (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",9358,,,,,
41,LORRAINE,88,VOSGES,1,76724,38433,36468,1965,"50,09",SOC-COM-autreG,JEAN-PIERRE,MASSERET,"LA GAUCHE ET LES ECOLOGISTES AVEC JEAN-PIERRE MASSERET : LA VIE, LE COEUR, L'ACTION - RADICALEMENT LORRAIN (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE)",18006,UMP,LAURENT,HENART,"PRIORITE EMPLOI - RASSEMBLONS LES LORRAINS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12208,FN,THIERRY,GOURLOT,LISTE FRONT NATIONAL POUR LA LORRAINE ET LES FRANCAIS D'ABORD,6254,,,,,
41,LORRAINE,88,VOSGES,2,74268,38334,36410,1924,"51,62",SOC-COM-autreG,JEAN-PIERRE,MASSERET,"LA GAUCHE ET LES ECOLOGISTES AVEC JEAN-PIERRE MASSERET : LA VIE, LE COEUR, L'ACTION - RADICALEMENT LORRAIN (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE)",17737,UMP,LAURENT,HENART,"PRIORITE EMPLOI - RASSEMBLONS LES LORRAINS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",11549,FN,THIERRY,GOURLOT,LISTE FRONT NATIONAL POUR LA LORRAINE ET LES FRANCAIS D'ABORD,7124,,,,,
41,LORRAINE,88,VOSGES,3,67400,35140,33416,1724,"52,14",SOC-COM-autreG,JEAN-PIERRE,MASSERET,"LA GAUCHE ET LES ECOLOGISTES AVEC JEAN-PIERRE MASSERET : LA VIE, LE COEUR, L'ACTION - RADICALEMENT LORRAIN (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE)",15806,UMP,LAURENT,HENART,"PRIORITE EMPLOI - RASSEMBLONS LES LORRAINS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",11738,FN,THIERRY,GOURLOT,LISTE FRONT NATIONAL POUR LA LORRAINE ET LES FRANCAIS D'ABORD,5872,,,,,
41,LORRAINE,88,VOSGES,4,68548,37628,35784,1844,"54,89",SOC-COM-autreG,JEAN-PIERRE,MASSERET,"LA GAUCHE ET LES ECOLOGISTES AVEC JEAN-PIERRE MASSERET : LA VIE, LE COEUR, L'ACTION - RADICALEMENT LORRAIN (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE)",17352,UMP,LAURENT,HENART,"PRIORITE EMPLOI - RASSEMBLONS LES LORRAINS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12710,FN,THIERRY,GOURLOT,LISTE FRONT NATIONAL POUR LA LORRAINE ET LES FRANCAIS D'ABORD,5722,,,,,
26,BOURGOGNE,89,YONNE,1,78459,40304,38719,1585,"51,37",SOC-COM-autreG,FRANCOIS,PATRIAT,"LA BOURGOGNE POUR TOUS, UN AVENIR POUR CHACUN - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE INNOVANTE ET ENTREPRENANTE, SOLIDAIRE ET ECOLOGIQUE PRESENTE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE BOURGOGNE, LE PARTI RADICAL DE GAUCHE ET LE PARTI COMMUNISTE (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",19009,UMP,FRANCOIS,SAUVADET,"LISTE LA BOURGOGNE DYNAMIQUE CONDUITE PAR FRANCOIS SAUVADET (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CPNT)",13647,FN,EDOUARD,FERRAND,FRONT NATIONAL LES FRANCAIS D'ABORD,6063,,,,,
26,BOURGOGNE,89,YONNE,2,72966,38379,36695,1684,"52,6",SOC-COM-autreG,FRANCOIS,PATRIAT,"LA BOURGOGNE POUR TOUS, UN AVENIR POUR CHACUN - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE INNOVANTE ET ENTREPRENANTE, SOLIDAIRE ET ECOLOGIQUE PRESENTE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE BOURGOGNE, LE PARTI RADICAL DE GAUCHE ET LE PARTI COMMUNISTE (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",18041,UMP,FRANCOIS,SAUVADET,"LISTE LA BOURGOGNE DYNAMIQUE CONDUITE PAR FRANCOIS SAUVADET (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CPNT)",12725,FN,EDOUARD,FERRAND,FRONT NATIONAL LES FRANCAIS D'ABORD,5929,,,,,
26,BOURGOGNE,89,YONNE,3,92947,45587,43643,1944,"49,05",SOC-COM-autreG,FRANCOIS,PATRIAT,"LA BOURGOGNE POUR TOUS, UN AVENIR POUR CHACUN - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE INNOVANTE ET ENTREPRENANTE, SOLIDAIRE ET ECOLOGIQUE PRESENTE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE BOURGOGNE, LE PARTI RADICAL DE GAUCHE ET LE PARTI COMMUNISTE (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",19009,UMP,FRANCOIS,SAUVADET,"LISTE LA BOURGOGNE DYNAMIQUE CONDUITE PAR FRANCOIS SAUVADET (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CPNT)",16451,FN,EDOUARD,FERRAND,FRONT NATIONAL LES FRANCAIS D'ABORD,8183,,,,,
43,FRANCHE-COMTE,90,TERRITOIRE DE BELFORT,1,46446,25173,24117,1056,"54,2",SOC-autreG,MARIE-GUITE,DUFAY,"UNE FRANCHE-COMTE D'AVANCE, JUSTE, ECOLOGIQUE ET INNOVANTE PS-MRC-PRG-DVG-EUROPE ECOLOGIE-LES VERTS-RPS (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",11230,UMP,ALAIN,JOYANDET,"MAJORITE PRESIDENTIELLE UMP - NOUVEAU CENTRE - PARTI RADICAL - GAUCHE MODERNE - MPF - CPNT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",8691,FN,SOPHIE,MONTEL,"FRONT NATIONAL POUR LA FRANCHE-COMTE, LES FRANCAIS D'ABORD !",4196,,,,,
43,FRANCHE-COMTE,90,TERRITOIRE DE BELFORT,2,47147,25803,24649,1154,"54,73",SOC-autreG,MARIE-GUITE,DUFAY,"UNE FRANCHE-COMTE D'AVANCE, JUSTE, ECOLOGIQUE ET INNOVANTE PS-MRC-PRG-DVG-EUROPE ECOLOGIE-LES VERTS-RPS (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",12450,UMP,ALAIN,JOYANDET,"MAJORITE PRESIDENTIELLE UMP - NOUVEAU CENTRE - PARTI RADICAL - GAUCHE MODERNE - MPF - CPNT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",7837,FN,SOPHIE,MONTEL,"FRONT NATIONAL POUR LA FRANCHE-COMTE, LES FRANCAIS D'ABORD !",4362,,,,,
11,ILE-DE-FRANCE,91,ESSONNE,1,69012,29017,27632,1385,"42,05",SOC-autreG,JEAN-PAUL,HUCHON,"HUCHON 2010 - LA GAUCHE ET LES ECOLOGISTES RASSEMBLES POUR L'ILE-DE-FRANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",18418,UMP,VALERIE,PECRESSE,"CHANGER POUR MIEUX VIVRE EN ILE-DE-FRANCE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, DEBOUT LA REPUBLIQUE, CNI, CPNT)",9214,,,,,,,,,,
