Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4,Nuance 5,Prénom candidat 5,Nom candidat 5,Liste 5,Nombre de voix 5,Nuance 6,Prénom candidat 6,Nom candidat 6,Liste 6,Nombre de voix 6,Nuance 7,Prénom candidat 7,Nom candidat 7,Liste 7,Nombre de voix 7,Nuance 8,Prénom candidat 8,Nom candidat 8,Liste 8,Nombre de voix 8,Nuance 9,Prénom candidat 9,Nom candidat 9,Liste 9,Nombre de voix 9,Nuance 10,Prénom candidat 10,Nom candidat 10,Liste 10,Nombre de voix 10,Nuance 11,Prénom candidat 11,Nom candidat 11,Liste 11,Nombre de voix 11,Nuance 12,Prénom candidat 12,Nom candidat 12,Liste 12,Nombre de voix 12,Nuance 13,Prénom candidat 13,Nom candidat 13,Liste 13,Nombre de voix 13,Nuance 14,Prénom candidat 14,Nom candidat 14,Liste 14,Nombre de voix 14,Nuance 15,Prénom candidat 15,Nom candidat 15,Liste 15,Nombre de voix 15,Nuance 16,Prénom candidat 16,Nom candidat 16,Liste 16,Nombre de voix 16,Nuance 17,Prénom candidat 17,Nom candidat 17,Liste 17,Nombre de voix 17,Nuance 18,Prénom candidat 18,Nom candidat 18,Liste 18,Nombre de voix 18,Nuance 19,Prénom candidat 19,Nom candidat 19,Liste 19,Nombre de voix 19,Nuance 20,Prénom candidat 20,Nom candidat 20,Liste 20,Nombre de voix 20,Nuance 21,Prénom candidat 21,Nom candidat 21,Liste 22,Nombre de voix 22,Nuance 22,Prénom candidat 22,Nom candidat 22,Liste 22,Nombre de voix 22
31,NORD-PAS-DE-CALAIS,59,NORD,19,77105,44896,43153,1743,"58,23",EXG,NICOLE,BAUDRIN,LUTTE OUVRIERE,2397,SOC-COM-autreG,MICHEL,DELEBARRE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",17715,DVG,ABDALMAJIDE,ROKIA,GENERATION 2001,374,ECO,MARIE-CHRISTINE,BLANDIN,LES VERTS,2541,ECO,BRUNO,BONDUELLE,GENERATION ECOLOGIE,856,UDF,JEAN-LOUIS,BORLOO,UNION POUR LA DEMOCRATIE FRANCAISE,9518,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,1759,DVD,THERESE,DANGREAUX,FEMMES DU NORD,960,FRN,CARL,LANG,FRONT NATIONAL,7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,59,NORD,20,79074,45811,43901,1910,"57,93",EXG,NICOLE,BAUDRIN,LUTTE OUVRIERE,2297,SOC-COM-autreG,MICHEL,DELEBARRE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",14254,DVG,ABDALMAJIDE,ROKIA,GENERATION 2001,386,ECO,MARIE-CHRISTINE,BLANDIN,LES VERTS,2871,ECO,BRUNO,BONDUELLE,GENERATION ECOLOGIE,1013,UDF,JEAN-LOUIS,BORLOO,UNION POUR LA DEMOCRATIE FRANCAISE,11979,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,2028,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1052,FRN,CARL,LANG,FRONT NATIONAL,8021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,59,NORD,21,74784,44247,42705,1542,"59,17",EXG,NICOLE,BAUDRIN,LUTTE OUVRIERE,1505,SOC-COM-autreG,MICHEL,DELEBARRE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",10801,DVG,ABDALMAJIDE,ROKIA,GENERATION 2001,262,ECO,MARIE-CHRISTINE,BLANDIN,LES VERTS,2235,ECO,BRUNO,BONDUELLE,GENERATION ECOLOGIE,658,UDF,JEAN-LOUIS,BORLOO,UNION POUR LA DEMOCRATIE FRANCAISE,18395,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,1578,DVD,THERESE,DANGREAUX,FEMMES DU NORD,887,FRN,CARL,LANG,FRONT NATIONAL,6384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,59,NORD,22,73505,48699,45522,3177,"66,25",EXG,NICOLE,BAUDRIN,LUTTE OUVRIERE,2452,SOC-COM-autreG,MICHEL,DELEBARRE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",17260,DVG,ABDALMAJIDE,ROKIA,GENERATION 2001,306,ECO,MARIE-CHRISTINE,BLANDIN,LES VERTS,2830,ECO,BRUNO,BONDUELLE,GENERATION ECOLOGIE,831,UDF,JEAN-LOUIS,BORLOO,UNION POUR LA DEMOCRATIE FRANCAISE,10140,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,3954,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1094,FRN,CARL,LANG,FRONT NATIONAL,6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,59,NORD,23,66313,36949,35628,1321,"55,72",EXG,NICOLE,BAUDRIN,LUTTE OUVRIERE,1586,SOC-COM-autreG,MICHEL,DELEBARRE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",10189,DVG,ABDALMAJIDE,ROKIA,GENERATION 2001,312,ECO,MARIE-CHRISTINE,BLANDIN,LES VERTS,2034,ECO,BRUNO,BONDUELLE,GENERATION ECOLOGIE,876,UDF,JEAN-LOUIS,BORLOO,UNION POUR LA DEMOCRATIE FRANCAISE,8059,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,2314,DVD,THERESE,DANGREAUX,FEMMES DU NORD,796,FRN,CARL,LANG,FRONT NATIONAL,9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,59,NORD,24,64111,37091,34816,2275,"57,85",EXG,NICOLE,BAUDRIN,LUTTE OUVRIERE,2230,SOC-COM-autreG,MICHEL,DELEBARRE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",10504,DVG,ABDALMAJIDE,ROKIA,GENERATION 2001,388,ECO,MARIE-CHRISTINE,BLANDIN,LES VERTS,2564,ECO,BRUNO,BONDUELLE,GENERATION ECOLOGIE,809,UDF,JEAN-LOUIS,BORLOO,UNION POUR LA DEMOCRATIE FRANCAISE,8000,RPR,COLETTE,CODACCIONI,RASSEMBLEMENT POUR LA REPUBLIQUE,3631,DVD,THERESE,DANGREAUX,FEMMES DU NORD,1009,FRN,CARL,LANG,FRONT NATIONAL,5681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PICARDIE,60,OISE,1,72783,48890,46284,2606,"67,17",EXG,ROLAND,SZPIRKO,LUTTE OUVRIERE,3173,SOC-COM-autreG,WALTER,AMSALLEM,"TETE DE LISTE SOC, UNION SOC-COM-PRG",12730,ECO,ARNAUD,CARON,LES VERTS,1906,ECO,BERNARD,LAHITTE,MOUVEMENT ECOLOGISTE INDEPENDANT,985,ECO,GEORGES,TOUTAIN,POUR LES DROITS ET LE RESPECT DES GENERATIONS FUTURES,1259,RPR-UDF,PATRICE,FONTAINE,"TETE DE LISTE RPR, UNION RPR-UDF",11475,DVD,JEAN-CLAUDE,GIRET,MOUVEMENT POUR LA FRANCE,1212,DVD,BERNARD,DUFOSSE,PICARDIE OBJECTIFS 2000,814,FRN,PIERRE,DESCAVES,FRONT NATIONAL,11761,DIV,GUY,HARLE D'OPHOVE,"CHASSE, PECHE, NATURE ET TRADITIONS",969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PICARDIE,60,OISE,2,77043,49449,46753,2696,"64,18",EXG,ROLAND,SZPIRKO,LUTTE OUVRIERE,3099,SOC-COM-autreG,WALTER,AMSALLEM,"TETE DE LISTE SOC, UNION SOC-COM-PRG",11320,ECO,ARNAUD,CARON,LES VERTS,2481,ECO,BERNARD,LAHITTE,MOUVEMENT ECOLOGISTE INDEPENDANT,1126,ECO,GEORGES,TOUTAIN,POUR LES DROITS ET LE RESPECT DES GENERATIONS FUTURES,1538,RPR-UDF,PATRICE,FONTAINE,"TETE DE LISTE RPR, UNION RPR-UDF",11999,DVD,JEAN-CLAUDE,GIRET,MOUVEMENT POUR LA FRANCE,1411,DVD,BERNARD,DUFOSSE,PICARDIE OBJECTIFS 2000,1007,FRN,PIERRE,DESCAVES,FRONT NATIONAL,11607,DIV,GUY,HARLE D'OPHOVE,"CHASSE, PECHE, NATURE ET TRADITIONS",1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PICARDIE,60,OISE,3,65336,34731,33529,1202,"53,16",EXG,ROLAND,SZPIRKO,LUTTE OUVRIERE,1910,SOC-COM-autreG,WALTER,AMSALLEM,"TETE DE LISTE SOC, UNION SOC-COM-PRG",11400,ECO,ARNAUD,CARON,LES VERTS,1541,ECO,BERNARD,LAHITTE,MOUVEMENT ECOLOGISTE INDEPENDANT,649,ECO,GEORGES,TOUTAIN,POUR LES DROITS ET LE RESPECT DES GENERATIONS FUTURES,534,RPR-UDF,PATRICE,FONTAINE,"TETE DE LISTE RPR, UNION RPR-UDF",6742,DVD,JEAN-CLAUDE,GIRET,MOUVEMENT POUR LA FRANCE,575,DVD,BERNARD,DUFOSSE,PICARDIE OBJECTIFS 2000,667,FRN,PIERRE,DESCAVES,FRONT NATIONAL,8926,DIV,GUY,HARLE D'OPHOVE,"CHASSE, PECHE, NATURE ET TRADITIONS",585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PICARDIE,60,OISE,4,80174,44308,42610,1698,"55,26",EXG,ROLAND,SZPIRKO,LUTTE OUVRIERE,2110,SOC-COM-autreG,WALTER,AMSALLEM,"TETE DE LISTE SOC, UNION SOC-COM-PRG",10124,ECO,ARNAUD,CARON,LES VERTS,2371,ECO,BERNARD,LAHITTE,MOUVEMENT ECOLOGISTE INDEPENDANT,1121,ECO,GEORGES,TOUTAIN,POUR LES DROITS ET LE RESPECT DES GENERATIONS FUTURES,898,RPR-UDF,PATRICE,FONTAINE,"TETE DE LISTE RPR, UNION RPR-UDF",13853,DVD,JEAN-CLAUDE,GIRET,MOUVEMENT POUR LA FRANCE,1183,DVD,BERNARD,DUFOSSE,PICARDIE OBJECTIFS 2000,1178,FRN,PIERRE,DESCAVES,FRONT NATIONAL,8890,DIV,GUY,HARLE D'OPHOVE,"CHASSE, PECHE, NATURE ET TRADITIONS",882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PICARDIE,60,OISE,5,64565,37350,35677,1673,"57,85",EXG,ROLAND,SZPIRKO,LUTTE OUVRIERE,2313,SOC-COM-autreG,WALTER,AMSALLEM,"TETE DE LISTE SOC, UNION SOC-COM-PRG",10679,ECO,ARNAUD,CARON,LES VERTS,2046,ECO,BERNARD,LAHITTE,MOUVEMENT ECOLOGISTE INDEPENDANT,839,ECO,GEORGES,TOUTAIN,POUR LES DROITS ET LE RESPECT DES GENERATIONS FUTURES,602,RPR-UDF,PATRICE,FONTAINE,"TETE DE LISTE RPR, UNION RPR-UDF",8925,DVD,JEAN-CLAUDE,GIRET,MOUVEMENT POUR LA FRANCE,709,DVD,BERNARD,DUFOSSE,PICARDIE OBJECTIFS 2000,1194,FRN,PIERRE,DESCAVES,FRONT NATIONAL,7533,DIV,GUY,HARLE D'OPHOVE,"CHASSE, PECHE, NATURE ET TRADITIONS",837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PICARDIE,60,OISE,6,67589,41886,39861,2025,"61,97",EXG,ROLAND,SZPIRKO,LUTTE OUVRIERE,2175,SOC-COM-autreG,WALTER,AMSALLEM,"TETE DE LISTE SOC, UNION SOC-COM-PRG",11274,ECO,ARNAUD,CARON,LES VERTS,1866,ECO,BERNARD,LAHITTE,MOUVEMENT ECOLOGISTE INDEPENDANT,659,ECO,GEORGES,TOUTAIN,POUR LES DROITS ET LE RESPECT DES GENERATIONS FUTURES,549,RPR-UDF,PATRICE,FONTAINE,"TETE DE LISTE RPR, UNION RPR-UDF",10696,DVD,JEAN-CLAUDE,GIRET,MOUVEMENT POUR LA FRANCE,838,DVD,BERNARD,DUFOSSE,PICARDIE OBJECTIFS 2000,1006,FRN,PIERRE,DESCAVES,FRONT NATIONAL,9917,DIV,GUY,HARLE D'OPHOVE,"CHASSE, PECHE, NATURE ET TRADITIONS",881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PICARDIE,60,OISE,7,67859,40087,38436,1651,"59,07",EXG,ROLAND,SZPIRKO,LUTTE OUVRIERE,2626,SOC-COM-autreG,WALTER,AMSALLEM,"TETE DE LISTE SOC, UNION SOC-COM-PRG",11882,ECO,ARNAUD,CARON,LES VERTS,2081,ECO,BERNARD,LAHITTE,MOUVEMENT ECOLOGISTE INDEPENDANT,798,ECO,GEORGES,TOUTAIN,POUR LES DROITS ET LE RESPECT DES GENERATIONS FUTURES,659,RPR-UDF,PATRICE,FONTAINE,"TETE DE LISTE RPR, UNION RPR-UDF",7632,DVD,JEAN-CLAUDE,GIRET,MOUVEMENT POUR LA FRANCE,703,DVD,BERNARD,DUFOSSE,PICARDIE OBJECTIFS 2000,873,FRN,PIERRE,DESCAVES,FRONT NATIONAL,10374,DIV,GUY,HARLE D'OPHOVE,"CHASSE, PECHE, NATURE ET TRADITIONS",808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,BASSE-NORMANDIE,61,ORNE,1,71580,42074,39844,2230,"58,78",EXG,GILLES,LUCAS,LUTTE OUVRIERE,1244,EXG,JOSEPH,MONTIER,LIGUE COMMUNISTE REVOLUTIONNAIRE,1066,COM,RAYMONDE,RENARD,"TETE DE LISTE COM, UNION COM-MDC",1374,SOC,FRANCOIS,DOUBIN,"TETE DE LISTE SOC, UNION SOC-PRG",7693,ECO,YANNICK,SOUBIEN,LES VERTS,2146,ECO,JEAN-BERNARD,MEININGER,GENERATION ECOLOGIE,504,RPR-UDF,DANIEL,GOULET,"TETE DE LISTE RPR, UNION RPR-UDF",14462,DVD,ALAIN,TERRENOIRE,RPR DISSIDENT,2949,DVD,MARIE-FRANCE,LE BOZEC,AGIR POUR L'ORNE AUTREMENT,1793,FRN,BRIGITTE,LECOEUR,FRONT NATIONAL,3758,DIV,ALAIN,STAMENOFF,"CHASSE, PECHE, NATURE ET TRADITIONS",2855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,BASSE-NORMANDIE,61,ORNE,2,68549,41296,39164,2132,"60,24",EXG,GILLES,LUCAS,LUTTE OUVRIERE,1325,EXG,JOSEPH,MONTIER,LIGUE COMMUNISTE REVOLUTIONNAIRE,574,COM,RAYMONDE,RENARD,"TETE DE LISTE COM, UNION COM-MDC",1264,SOC,FRANCOIS,DOUBIN,"TETE DE LISTE SOC, UNION SOC-PRG",6596,ECO,YANNICK,SOUBIEN,LES VERTS,1805,ECO,JEAN-BERNARD,MEININGER,GENERATION ECOLOGIE,660,RPR-UDF,DANIEL,GOULET,"TETE DE LISTE RPR, UNION RPR-UDF",13190,DVD,ALAIN,TERRENOIRE,RPR DISSIDENT,2463,DVD,MARIE-FRANCE,LE BOZEC,AGIR POUR L'ORNE AUTREMENT,2043,FRN,BRIGITTE,LECOEUR,FRONT NATIONAL,5711,DIV,ALAIN,STAMENOFF,"CHASSE, PECHE, NATURE ET TRADITIONS",3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,BASSE-NORMANDIE,61,ORNE,3,73641,45337,42931,2406,"61,56",EXG,GILLES,LUCAS,LUTTE OUVRIERE,1593,EXG,JOSEPH,MONTIER,LIGUE COMMUNISTE REVOLUTIONNAIRE,679,COM,RAYMONDE,RENARD,"TETE DE LISTE COM, UNION COM-MDC",1685,SOC,FRANCOIS,DOUBIN,"TETE DE LISTE SOC, UNION SOC-PRG",9375,ECO,YANNICK,SOUBIEN,LES VERTS,2824,ECO,JEAN-BERNARD,MEININGER,GENERATION ECOLOGIE,698,RPR-UDF,DANIEL,GOULET,"TETE DE LISTE RPR, UNION RPR-UDF",10408,DVD,ALAIN,TERRENOIRE,RPR DISSIDENT,4431,DVD,MARIE-FRANCE,LE BOZEC,AGIR POUR L'ORNE AUTREMENT,2544,FRN,BRIGITTE,LECOEUR,FRONT NATIONAL,4564,DIV,ALAIN,STAMENOFF,"CHASSE, PECHE, NATURE ET TRADITIONS",4130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,1,76403,51833,49020,2813,"67,84",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2864,COM,REMY,AUCHEDE,PARTI COMMUNISTE,2338,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,12994,ECO,JEAN-FRANCOIS,CARON,LES VERTS,3763,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",15370,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1682,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,1080,FRN,ERIC,IORIO,FRONT NATIONAL,5204,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",3725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,2,71489,47920,45589,2331,"67,03",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2463,COM,REMY,AUCHEDE,PARTI COMMUNISTE,5630,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,10807,ECO,JEAN-FRANCOIS,CARON,LES VERTS,3617,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",11642,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1782,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,1441,FRN,ERIC,IORIO,FRONT NATIONAL,5279,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,3,70373,54286,51885,2401,"77,14",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2042,COM,REMY,AUCHEDE,PARTI COMMUNISTE,1870,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,13833,ECO,JEAN-FRANCOIS,CARON,LES VERTS,2717,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",22120,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1219,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,749,FRN,ERIC,IORIO,FRONT NATIONAL,3610,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",3725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,4,74090,47853,45463,2390,"64,59",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2326,COM,REMY,AUCHEDE,PARTI COMMUNISTE,2042,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,10881,ECO,JEAN-FRANCOIS,CARON,LES VERTS,2554,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",16340,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1320,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,669,FRN,ERIC,IORIO,FRONT NATIONAL,3940,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",5391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,5,62076,35040,33645,1395,"56,45",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2245,COM,REMY,AUCHEDE,PARTI COMMUNISTE,3697,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,8302,ECO,JEAN-FRANCOIS,CARON,LES VERTS,2593,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",10006,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1101,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,627,FRN,ERIC,IORIO,FRONT NATIONAL,3588,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,6,69520,39136,37294,1842,"56,29",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2581,COM,REMY,AUCHEDE,PARTI COMMUNISTE,3217,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,9422,ECO,JEAN-FRANCOIS,CARON,LES VERTS,2890,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",10458,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1317,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,963,FRN,ERIC,IORIO,FRONT NATIONAL,4168,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",2278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,7,79422,45663,42916,2747,"57,49",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2840,COM,REMY,AUCHEDE,PARTI COMMUNISTE,5126,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,9241,ECO,JEAN-FRANCOIS,CARON,LES VERTS,3509,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",11549,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1371,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,1119,FRN,ERIC,IORIO,FRONT NATIONAL,4973,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",3188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,8,65437,44772,42520,2252,"68,42",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2563,COM,REMY,AUCHEDE,PARTI COMMUNISTE,1209,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,14542,ECO,JEAN-FRANCOIS,CARON,LES VERTS,2282,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",13165,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1195,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,733,FRN,ERIC,IORIO,FRONT NATIONAL,4092,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,9,77585,48888,46291,2597,"63,01",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2676,COM,REMY,AUCHEDE,PARTI COMMUNISTE,4597,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,13501,ECO,JEAN-FRANCOIS,CARON,LES VERTS,3610,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",11505,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,2348,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,861,FRN,ERIC,IORIO,FRONT NATIONAL,4750,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,10,73081,43721,41349,2372,"59,83",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,2886,COM,REMY,AUCHEDE,PARTI COMMUNISTE,7529,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,11994,ECO,JEAN-FRANCOIS,CARON,LES VERTS,3316,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",7016,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,1722,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,618,FRN,ERIC,IORIO,FRONT NATIONAL,4733,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,11,88950,55435,52676,2759,"62,32",EXG,DOMINIQUE,WAILLY,LUTTE OUVRIERE,3593,COM,REMY,AUCHEDE,PARTI COMMUNISTE,10411,SOC,ROLAND,HUGUET,PARTI SOCIALISTE,12528,ECO,JEAN-FRANCOIS,CARON,LES VERTS,4410,UDF-RPR,PHILIPPE,VASSEUR,"TETE DE LISTE UDF, UNION UDF-RPR",8599,DVD,BRIGITTE,HANNOIR-CODRON,FEMMES DU PAS-DE-CALAIS,2010,DVD,RAPHAEL,DESROUSSEAUX,TOUS LIBRES ET DETERMINES,1120,FRN,ERIC,IORIO,FRONT NATIONAL,8041,DIV,DIDIER,FREMAUX,"CHASSE, PECHE, NATURE ET TRADITIONS",1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
